#{"t_start": 1766261298.6384313, "env_id": "None"}
r,l,t
6.40523,4,31.687465
97.828415,4,31.687953
39.32714,4,31.688213
5.1893787,4,31.688543
-22.564766,4,31.688959
-8.781217,67,33.703417
60.199776,67,33.704079
2.1186419,67,33.704801
118.944496,67,33.705469
15.330643,67,33.705965
41.333443,30,33.706404
57.496887,30,33.706791
74.78616,30,33.707166
220.28867,30,33.70755
-727.899,30,33.707947
55.245804,34,33.839752
177.10826,34,33.840244
50.19014,34,33.840683
54.618378,34,33.840967
-1116.6536,34,33.841326
355.59512,133,34.026458
484.55164,133,34.026944
283.91263,133,34.027297
261.95944,133,34.027656
-2408.8657,133,34.027936
256.1552,134,34.040176
-69.03472,134,34.040649
243.92955,134,34.041101
541.671,134,34.041466
-2773.981,134,34.041843
4.7096815,64,34.056245
216.9045,64,34.056617
109.4823,64,34.056953
151.91135,64,34.057248
-153.96419,64,34.057462
-16.57399,32,34.082018
-21.61682,32,34.082545
-8.03717,32,34.082905
82.461334,32,34.083241
114.94572,32,34.08371
10.241412,7,34.117733
30.439817,7,34.118243
13.001959,7,34.118754
145.28528,7,34.119116
0.39672756,7,34.11955
46.058186,27,34.150993
32.259468,27,34.151421
125.68799,27,34.151743
35.150604,27,34.15202
-718.07806,27,34.152251
266.81705,181,34.152515
515.59357,181,34.152837
451.584,181,34.1532
346.05905,181,34.153547
-3113.7456,181,34.153964
96.16193,69,34.224628
63.697674,69,34.225161
154.01477,69,34.225675
227.76625,69,34.22617
-1505.267,69,34.226668
145.60757,45,34.227021
83.76686,45,34.227374
61.8878,45,34.22776
53.073746,45,34.228083
-413.55072,45,34.228362
39.64504,18,34.368366
165.83655,18,34.368917
47.54543,18,34.369389
28.08635,18,34.369798
-488.03433,18,34.370184
114.01122,28,34.466194
86.40303,28,34.466967
102.50875,28,34.467515
35.309875,28,34.467998
60.14209,28,34.468438
-3.8378384,21,34.510179
-5.248649,21,34.510718
1.1064131,21,34.511056
169.88284,21,34.511343
-468.98956,21,34.511606
13.136816,10,34.511994
16.46139,10,34.512408
13.139559,10,34.512722
21.472513,10,34.513025
173.24413,10,34.513359
29.22365,23,34.537332
50.05249,23,34.537874
121.2885,23,34.538331
49.041424,23,34.53888
-634.4263,23,34.539393
26.9411,13,34.689245
168.79443,13,34.689668
18.744333,13,34.689946
27.332253,13,34.690178
-238.14732,13,34.690441
51.19161,66,34.869109
214.4176,66,34.869543
193.62631,66,34.870008
60.99132,66,34.870451
-137.99596,66,34.870743
144.77747,82,35.040407
-17.989689,82,35.040824
188.54868,82,35.041067
164.48578,82,35.041306
-1527.3322,82,35.041564
-69.234146,78,35.105362
184.76846,78,35.105917
175.22511,78,35.106378
-51.800846,78,35.106816
-1038.9802,78,35.107118
13.394272,96,36.56075
-22.608055,96,36.561448
149.88226,96,36.562103
206.14777,96,36.562721
-511.26962,96,36.563374
117.722206,69,36.601965
147.79881,69,36.602422
171.07915,69,36.602762
134.94087,69,36.603045
-858.32294,69,36.603303
111.35944,38,36.627239
92.90049,38,36.627743
15.619988,38,36.628131
23.286009,38,36.628489
-1634.4448,38,36.628868
8.529022,6,36.678165
7.536051,6,36.678628
91.28874,6,36.679035
5.9327703,6,36.679376
-24.886547,6,36.679661
121.63875,10,36.752326
34.951244,10,36.752834
3.8179529,10,36.753256
2.560067,10,36.753564
-7.7059183,10,36.753778
-46.044376,82,36.804551
139.5629,82,36.80499
-9.082452,82,36.805307
191.27315,82,36.805582
-1561.7721,82,36.805808
410.61533,67,36.806034
244.19542,67,36.80625
205.12558,67,36.806493
206.30086,67,36.806748
-198.00331,67,36.807033
3.0796494,5,36.865979
6.331785,5,36.866362
8.022548,5,36.866626
86.32126,5,36.86688
21.991611,5,36.867089
60.854717,46,36.911203
-37.846313,46,36.911698
144.31725,46,36.912092
76.35052,46,36.912471
-321.34235,46,36.912838
-8.294801,48,36.983041
74.116356,48,36.983595
73.29128,48,36.983975
39.48435,48,36.9843
-272.18845,48,36.984601
46.080753,19,37.025299
3.125558,19,37.025847
70.88896,19,37.02618
42.941666,19,37.026541
67.49913,19,37.026916
48.14486,30,37.041471
43.714912,30,37.042129
71.11782,30,37.042489
49.093296,30,37.042829
-469.49847,30,37.043116
336.8698,103,37.058418
411.17593,103,37.058932
212.79546,103,37.059251
265.7293,103,37.059626
-517.6226,103,37.060071
-24.092989,44,37.097692
-12.928445,44,37.098286
189.67961,44,37.098765
192.23752,44,37.099104
-294.141,44,37.099458
-1.9199356,11,37.143867
81.69315,11,37.144468
22.700344,11,37.145022
3.7697039,11,37.145464
175.68842,11,37.145838
25.13834,15,37.247968
130.93835,15,37.248385
21.563675,15,37.248681
32.032997,15,37.24895
-138.81015,15,37.249191
93.51772,36,37.313922
88.77094,36,37.314401
221.711,36,37.314712
77.84402,36,37.314965
-1166.2257,36,37.315192
144.4859,26,37.449488
40.799297,26,37.449965
45.20968,26,37.450373
-12.880761,26,37.450745
-1.0658779,26,37.451049
71.50318,33,37.465234
83.19792,33,37.465636
72.57092,33,37.466028
70.51845,33,37.466473
116.9071,33,37.466916
-10.104842,34,37.97778
68.05506,34,37.978589
68.48402,34,37.979007
-7.6260333,34,37.979476
30.187737,34,37.979983
77.31465,2,38.015936
11.167536,2,38.016501
0.47105846,2,38.017091
-2.1272304,2,38.017619
-1.7052867,2,38.017972
-0.8511885,4,38.47005
104.12903,4,38.470727
4.146097,4,38.471262
-2.8874044,4,38.471895
-14.363505,4,38.472384
129.99028,60,38.56063
159.89667,60,38.561106
323.947,60,38.561562
136.8494,60,38.561845
-803.84314,60,38.562239
145.24385,93,38.573052
-61.213245,93,38.573707
142.65962,93,38.574199
250.52249,93,38.574712
-1524.9769,93,38.575211
-9.306654,10,39.994778
144.69626,10,39.995266
9.66577,10,39.995602
-11.558722,10,39.996079
-183.56578,10,39.996825
91.02294,88,40.038634
80.75622,88,40.039056
-18.812624,88,40.039463
168.34917,88,40.039833
-928.0965,88,40.040174
217.74396,111,40.040693
223.294,111,40.041406
0.65745986,111,40.042224
-15.155579,111,40.042929
-2914.839,111,40.043425
26.443027,12,40.117143
-3.2853255,12,40.11778
24.375841,12,40.118306
31.208485,12,40.118854
172.78568,12,40.119267
236.09933,81,40.141394
138.09407,81,40.141808
118.1316,81,40.142178
168.85387,81,40.142539
-808.23956,81,40.142931
3.716601,2,40.172822
90.513245,2,40.173331
3.5205142,2,40.173708
3.9576044,2,40.174082
-10.1,2,40.174424
105.63833,68,40.22521
124.99812,68,40.225758
343.36542,68,40.226197
123.25924,68,40.226523
-1336.7295,68,40.226842
8.106509,8,40.277214
9.411269,8,40.277803
102.79491,8,40.278183
3.4424858,8,40.278543
19.512545,8,40.279
149.88638,23,40.2794
89.61777,23,40.279798
76.713486,23,40.280214
129.37698,23,40.280702
-445.51288,23,40.281531
18.407888,16,40.329039
125.14951,16,40.329439
19.101496,16,40.329724
23.911526,16,40.329991
-236.55482,16,40.330245
22.555202,15,40.42285
-4.8978095,15,40.423401
111.684555,15,40.42391
27.15638,15,40.424473
-351.91675,15,40.424927
-3.9487395,38,40.52024
133.04544,38,40.520627
-27.893906,38,40.520902
-13.759834,38,40.521131
-784.05035,38,40.521349
70.332954,44,40.521571
62.498417,44,40.521795
55.690727,44,40.522097
82.24416,44,40.522427
194.1929,44,40.522713
8.317939,19,40.523056
144.72449,19,40.523323
41.6909,19,40.523572
-5.3253026,19,40.523801
-79.702835,19,40.524037
-30.333805,39,40.536265
-29.30668,39,40.536695
-7.674008,39,40.537057
139.98132,39,40.537345
-586.3666,39,40.537604
-2.9781866,10,40.64092
97.34679,10,40.641554
17.089523,10,40.642137
-5.783171,10,40.642626
-63.702362,10,40.643122
167.63556,28,40.757365
11.633838,28,40.757829
60.292057,28,40.758275
48.87364,28,40.758589
-536.69855,28,40.758936
55.94405,24,40.801467
44.423546,24,40.801887
65.0164,24,40.802202
205.55304,24,40.802494
36.275433,24,40.802835
151.85616,57,40.966084
291.7708,57,40.966611
182.06424,57,40.966904
143.35936,57,40.967218
-168.90004,57,40.967546
89.36171,46,41.059588
23.541445,46,41.059999
33.00827,46,41.06038
110.96072,46,41.060758
-1096.6423,46,41.061091
106.11203,11,41.082761
17.654179,11,41.083205
18.36874,11,41.083488
24.170185,11,41.08381
-84.35138,11,41.084147
51.982014,65,41.264039
223.12997,65,41.264505
83.15942,65,41.264865
11.722084,65,41.265143
-343.0206,65,41.265383
98.85653,41,41.26561
115.28317,41,41.265908
186.4407,41,41.266284
88.87806,41,41.266568
-393.98572,41,41.26686
178.27084,187,41.27984
-151.96611,187,41.280233
-131.5002,187,41.280491
361.37234,187,41.280843
-3686.1204,187,41.281233
152.5261,56,41.281663
137.93593,56,41.282089
105.051895,56,41.282355
23.539135,56,41.282596
170.36708,56,41.282965
30.424713,19,41.305902
40.12392,19,41.306373
25.076204,19,41.306731
97.32774,19,41.307154
-199.63887,19,41.30762
196.36443,49,41.319913
122.04445,49,41.320407
204.38013,49,41.320773
109.989,49,41.321059
-352.23087,49,41.321313
42.53653,3,41.344466
105.45064,3,41.344931
4.532686,3,41.345333
3.961041,3,41.346685
7.3310647,3,41.347219
14.581572,8,41.421454
-3.4946885,8,41.421914
15.744617,8,41.422249
103.94476,8,41.422596
24.847328,8,41.422909
-2.522641,19,41.521343
113.000656,19,41.52204
6.639747,19,41.522485
-1.7353497,19,41.522787
-188.59457,19,41.523094
186.78915,17,42.932837
31.087477,17,42.933305
42.239758,17,42.933721
35.232403,17,42.934274
20.296337,17,42.935063
99.59573,29,42.995869
51.525463,29,42.996415
-5.8438377,29,42.996922
138.10529,29,42.997304
151.91774,29,42.997832
-9.410816,15,43.055394
107.90517,15,43.05588
8.385187,15,43.056264
-3.7775886,15,43.056575
-222.02017,15,43.057003
109.08249,53,43.070161
-27.856705,53,43.070721
-7.6690893,53,43.071296
126.44133,53,43.071775
-813.3351,53,43.072306
179.16998,11,43.12607
32.857254,11,43.126644
6.730498,11,43.127054
25.49702,11,43.127352
-211.0537,11,43.127645
14.565162,9,43.231452
143.45898,9,43.232141
50.42392,9,43.232508
-2.8725438,9,43.232877
-33.80432,9,43.233231
151.07431,30,43.284746
41.231014,30,43.285209
40.804626,30,43.285504
65.56444,30,43.285741
-406.7122,30,43.286018
-13.142572,25,43.3693
124.539474,25,43.369729
187.34259,25,43.370111
84.490166,25,43.370478
-346.98105,25,43.370755
70.321686,63,43.413943
119.85883,63,43.414372
-41.632713,63,43.414618
-31.871037,63,43.414852
-627.63574,63,43.415115
354.18616,146,43.438996
-43.527725,146,43.439393
297.2675,146,43.439666
371.98038,146,43.439885
-1588.3931,146,43.440094
4.216844,8,43.511681
104.184845,8,43.512141
-0.37835434,8,43.512557
2.6847408,8,43.51287
-15.364435,8,43.513109
171.40082,91,43.871648
-46.410927,91,43.87213
156.90518,91,43.872449
180.55951,91,43.872751
-991.9099,91,43.873017
-21.208277,49,44.020923
89.7142,49,44.021379
106.05734,49,44.021656
116.36027,49,44.022072
-165.3437,49,44.022492
0.18715432,2,44.048882
0.38967574,2,44.049392
24.23843,2,44.049684
85.34331,2,44.049905
-7.200126,2,44.05015
86.018936,9,44.146242
-1.6176754,9,44.146618
20.632528,9,44.146888
21.248423,9,44.147095
43.836857,9,44.147453
-8.267268,11,44.467515
-10.029754,11,44.468226
14.458532,11,44.46878
54.49695,11,44.469295
103.85826,11,44.469689
11.524256,3,44.507957
15.494415,3,44.508437
1.8707186,3,44.508734
1.5890335,3,44.508988
123.354256,3,44.509215
4.534444,20,46.272364
3.1267345,20,46.272815
42.78949,20,46.273342
108.87984,20,46.273827
3.9819999,20,46.274309
57.051453,101,46.39958
166.55933,101,46.400036
71.74669,101,46.400332
-37.687695,101,46.40074
-2493.3105,101,46.401068
-35.176914,173,46.413088
16.974958,173,46.413494
9.92836,173,46.413728
470.54138,173,46.414008
-1092.2849,173,46.414298
-1.9219844,2,46.43716
-1.0805573,2,46.437702
-2.1734684,2,46.43809
83.285934,2,46.43842
-0.58053493,2,46.438866
-2.5074677,4,46.452304
5.446803,4,46.452901
-1.7925229,4,46.453304
-2.6646333,4,46.453696
132.62704,4,46.454036
387.15686,129,46.522354
428.65762,129,46.522763
407.14743,129,46.523132
490.00488,129,46.523474
-2375.5295,129,46.52378
-7.2373204,15,46.657907
5.8722754,15,46.658498
-5.802637,15,46.659005
127.280754,15,46.659345
-130.87564,15,46.659727
-10.000623,10,46.812407
-10.24019,10,46.8129
93.43117,10,46.813197
11.040235,10,46.813479
0.5312753,10,46.813733
432.81125,104,46.886067
38.20628,104,46.886559
269.5413,104,46.886879
241.71034,104,46.887136
-104.71375,104,46.887363
68.57161,30,46.887577
44.252495,30,46.887802
-34.696964,30,46.888128
-35.946014,30,46.888426
-818.33636,30,46.888747
4.2674,2,46.913333
-1.1337085,2,46.913866
88.89857,2,46.914177
2.2739935,2,46.914472
0.24867487,2,46.914819
357.59143,176,46.928902
569.92993,176,46.929451
229.39967,176,46.929835
174.13756,176,46.930146
-2266.1096,176,46.930483
119.09515,31,46.973554
200.34064,31,46.974017
63.031357,31,46.974498
98.45801,31,46.974802
-455.1268,31,46.975055
-7.6129675,17,47.040293
70.73329,17,47.040841
-8.156692,17,47.041166
70.784645,17,47.041467
125.10855,17,47.041719
0.74360365,11,47.041959
17.802612,11,47.042209
4.1068406,11,47.042452
83.99493,11,47.042798
-206.78786,11,47.043165
486.89334,184,48.727027
567.0094,184,48.72739
-8.250603,184,48.72766
-10.661317,184,48.727857
-860.991,184,48.728167
105.79719,192,48.913344
229.32445,192,48.913661
219.91266,192,48.913894
617.0506,192,48.914104
-2832.8506,192,48.914308
-45.277428,92,48.914511
99.08733,92,48.91472
211.2954,92,48.914986
224.2758,92,48.915372
-1838.5106,92,48.915684
95.53313,5,48.975694
-3.3619468,5,48.976217
3.9107413,5,48.976524
6.65444,5,48.976894
7.4873624,5,48.97718
75.8823,47,49.012953
89.48952,47,49.013388
176.39996,47,49.013811
152.52477,47,49.014176
-2129.7644,47,49.014527
85.15666,52,49.042505
208.32071,52,49.042975
37.753513,52,49.043238
-28.672462,52,49.043458
-252.40059,52,49.043664
109.315895,29,49.043861
205.11664,29,49.04406
37.324005,29,49.044266
130.47401,29,49.044559
-523.11523,29,49.044855
132.92271,63,49.160979
-62.562584,63,49.161475
68.7316,63,49.161831
236.39624,63,49.162214
-1214.9944,63,49.16256
37.344505,57,49.199082
160.22269,57,49.199594
83.39674,57,49.200023
51.127674,57,49.200506
-136.92075,57,49.200887
15.861749,11,50.793564
8.911362,11,50.794061
29.875292,11,50.79443
24.287697,11,50.794721
176.61478,11,50.794978
41.96499,22,50.8108
79.51262,22,50.811278
-2.8720832,22,50.81162
-10.192419,22,50.811896
-240.03339,22,50.812161
38.268463,24,50.812422
57.64084,24,50.812762
127.35596,24,50.813199
22.43291,24,50.8136
-33.465794,24,50.81399
7.2081776,6,50.89402
9.150439,6,50.89461
11.773638,6,50.894952
88.17069,6,50.895226
-134.23143,6,50.895545
85.91886,12,50.970293
20.821657,12,50.970854
-8.855093,12,50.971139
-4.238909,12,50.971359
-150.18613,12,50.971582
28.893024,14,50.985241
-1.7245877,14,50.985629
21.050488,14,50.985895
26.035772,14,50.986134
137.28241,14,50.986405
139.34729,37,51.009627
55.778328,37,51.0102
12.5502615,37,51.010558
19.245237,37,51.010839
-611.01294,37,51.011097
62.94953,17,51.105575
25.15359,17,51.106118
22.281933,17,51.106424
103.18494,17,51.106666
61.51654,17,51.10698
35.798935,10,51.107327
-0.86019504,10,51.107637
6.4401793,10,51.107946
79.293884,10,51.108255
135.18726,10,51.108568
31.743504,8,51.207652
-4.750172,8,51.208188
102.10692,8,51.208496
-7.184454,8,51.208755
-25.437876,8,51.208993
129.04285,41,51.224077
97.2592,41,51.224562
11.61522,41,51.224924
-6.8737407,41,51.225215
-687.27783,41,51.225532
21.810287,4,51.273916
5.459306,4,51.274374
109.87054,4,51.274749
-0.8086481,4,51.275023
-10.945326,4,51.275294
129.07361,23,51.300297
62.430927,23,51.300784
3.1278276,23,51.301149
118.05082,23,51.301536
56.21687,23,51.301814
15.972312,8,51.317259
-5.0752773,8,51.317704
25.839397,8,51.318053
-5.236628,8,51.318327
143.25464,8,51.318566
149.34322,113,49.332765
-82.89464,113,49.33329
-52.362152,113,49.333662
339.60516,113,49.334117
-2486.5024,113,49.334436
13.901208,10,49.365151
113.171814,10,49.365611
22.515894,10,49.365887
-3.0765457,10,49.366141
54.04844,10,49.366442
-0.41209203,3,49.382395
-0.3274788,3,49.38285
85.056366,3,49.383245
8.298451,3,49.383732
-8.602739,3,49.384146
21.527504,14,49.417563
32.748184,14,49.41808
-5.597128,14,49.418392
9.858826,14,49.418737
117.52751,14,49.419107
55.073265,6,49.490382
10.652688,6,49.490782
-4.7227483,6,49.491052
7.092928,6,49.491375
125.13821,6,49.491715
43.004017,20,49.618913
96.08377,20,49.619357
132.67899,20,49.61974
-16.557346,20,49.620154
-265.34128,20,49.620557
9.847349,14,49.6538
134.86543,14,49.654214
-18.12414,14,49.654615
-11.934524,14,49.655004
-538.4081,14,49.655337
12.566217,6,49.687943
1.9147537,6,49.688391
139.01031,6,49.688737
3.3181148,6,49.689005
-60.235107,6,49.689307
128.6991,80,49.88154
175.68608,80,49.882025
52.73684,80,49.882402
117.05852,80,49.882802
-63.4098,80,49.883242
252.75494,69,49.88359
101.50231,69,49.883929
117.434296,69,49.884274
128.7411,69,49.884583
-1144.1823,69,49.884886
6.1581645,23,49.920045
99.28865,23,49.920502
-1.5363383,23,49.920805
-12.008907,23,49.921144
181.95961,23,49.921571
15.519696,16,50.178181
24.390705,16,50.178625
26.645845,16,50.178978
106.47931,16,50.17922
-475.39157,16,50.179419
93.776924,152,50.334816
135.19041,152,50.33543
54.291195,152,50.335805
335.57874,152,50.336132
-1826.6006,152,50.336428
89.64248,12,50.336725
44.11815,12,50.337012
26.46889,12,50.337285
22.098177,12,50.337554
132.16782,12,50.337907
2.1128337,2,51.904671
0.6091435,2,51.905279
82.72644,2,51.905656
2.141337,2,51.906129
-9.944703,2,51.906512
55.296753,85,52.412085
44.583614,85,52.412529
72.33704,85,52.412804
215.82948,85,52.413083
-1104.3661,85,52.413454
-26.900948,52,52.583138
58.906303,52,52.58358
-55.522873,52,52.583899
-41.697254,52,52.584218
-804.33936,52,52.584617
150.0962,26,52.599957
48.34328,26,52.600346
39.05576,26,52.600708
71.95249,26,52.601004
-903.4759,26,52.601312
208.64859,14,52.620961
-7.9339848,14,52.621393
-1.5475562,14,52.621697
126.21678,14,52.622011
-91.32977,14,52.62236
0.6586187,4,52.742242
-0.4385968,4,52.742732
92.28441,4,52.742988
7.241056,4,52.743202
-8.823296,4,52.743413
-4.5101333,6,52.743621
6.339682,6,52.743882
-5.214262,6,52.74421
86.06937,6,52.744574
-24.938984,6,52.744934
148.01653,89,52.922614
36.94902,89,52.922986
223.5782,89,52.923336
-30.715689,89,52.923555
-931.1897,89,52.923757
-32.68499,73,52.939498
136.13445,73,52.939922
97.81882,73,52.94028
28.678352,73,52.94058
-1393.1356,73,52.940864
3.3262963,3,52.969069
81.15938,3,52.969767
1.7823689,3,52.970162
-3.0129533,3,52.970457
-5.2353196,3,52.970743
-13.712641,14,53.102848
11.890812,14,53.103258
146.4909,14,53.103545
-17.771269,14,53.103863
-223.95818,14,53.104194
0.4529632,32,53.170618
96.22206,32,53.171046
-15.793068,32,53.171362
55.36836,32,53.171635
-423.91443,32,53.171876
-123.32299,150,53.185498
326.70346,150,53.185945
-18.727612,150,53.186258
-89.01151,150,53.186488
-3450.2617,150,53.186774
64.85732,24,53.236977
-17.874804,24,53.237437
173.89532,24,53.237787
-17.394817,24,53.238027
-85.05376,24,53.238236
-96.47195,221,53.27154
-68.33294,221,53.271994
614.3023,221,53.272363
474.95416,221,53.27266
-3864.9014,221,53.272945
19.436321,21,53.492613
-3.2992039,21,53.493152
48.604546,21,53.493407
85.43123,21,53.493624
66.6406,21,53.493842
15.691358,38,53.514842
88.36519,38,53.515301
87.61673,38,53.515568
23.148697,38,53.515782
-202.36108,38,53.516052
255.29675,80,53.63688
251.10117,80,53.63737
226.15575,80,53.637719
305.0423,80,53.637995
-1068.4683,80,53.638305
-31.840153,81,53.698928
199.53662,81,53.699412
-47.243572,81,53.69976
-51.681854,81,53.700024
-901.05115,81,53.700333
69.92191,46,53.731983
-48.387714,46,53.7325
226.88344,46,53.732887
-34.640373,46,53.733138
-418.85205,46,53.733356
-11.7492075,21,53.744942
34.278843,21,53.745327
-12.648027,21,53.745727
48.041206,21,53.74605
152.19223,21,53.746365
134.86737,55,53.777586
107.0307,55,53.777919
-28.601519,55,53.77814
19.489532,55,53.778415
-345.8296,55,53.778656
28.474646,19,53.841957
32.69815,19,53.842402
33.043766,19,53.842743
50.509773,19,53.843127
147.11572,19,53.843459
-0.5320779,7,53.857205
102.81071,7,53.857634
-3.1091638,7,53.857905
-0.37496617,7,53.858134
-40.11854,7,53.858438
-2.579021,36,55.337461
36.723026,36,55.338007
72.77641,36,55.338521
92.59384,36,55.339055
-44.40468,36,55.339647
17.060877,13,55.43008
21.883804,13,55.430612
109.031494,13,55.431024
19.283466,13,55.431411
48.09437,13,55.431992
33.33715,24,55.44397
-21.603716,24,55.444515
27.825157,24,55.445009
-18.17325,24,55.445452
-236.92302,24,55.445774
-10.4380455,28,55.461639
69.88105,28,55.4622
86.6112,28,55.462594
51.05036,28,55.462871
-501.2179,28,55.463482
89.48209,6,55.509501
-3.6467686,6,55.509924
46.91682,6,55.510252
3.327077,6,55.510628
7.8071804,6,55.510963
63.920235,96,55.670909
-56.872814,96,55.671557
-44.420444,96,55.672087
318.04272,96,55.672444
-1724.7365,96,55.672718
34.480976,23,55.781273
-19.508806,23,55.781811
34.67261,23,55.782197
-18.895117,23,55.782537
-87.424446,23,55.782822
53.66388,11,55.802753
154.42545,11,55.803163
-1.8795857,11,55.803516
23.15556,11,55.803827
-93.62571,11,55.804097
-3.8294942,42,55.816765
70.57124,42,55.817154
78.62386,42,55.817555
92.80512,42,55.817864
-64.39745,42,55.818157
109.42708,44,55.937013
110.21521,44,55.937509
239.42789,44,55.937895
90.49139,44,55.938197
-1180.4841,44,55.938562
-134.49208,185,55.948437
-165.0294,185,55.948884
-89.95812,185,55.949271
-12.422442,185,55.949562
-2989.8232,185,55.949783
163.59097,66,56.177529
110.03084,66,56.177998
-26.971537,66,56.17834
127.652664,66,56.178621
-1268.3893,66,56.179005
95.11258,25,56.192939
52.60379,25,56.193361
59.808064,25,56.193658
220.06085,25,56.193932
-152.99142,25,56.194147
101.53815,10,56.297531
13.949367,10,56.297951
44.337845,10,56.298424
17.666845,10,56.298869
46.62281,10,56.299178
-42.668053,93,56.324137
126.78383,93,56.324533
115.88186,93,56.324909
-102.53891,93,56.325211
-689.4655,93,56.325487
91.04841,21,56.52473
40.1838,21,56.525213
49.86818,21,56.525538
118.44246,21,56.525872
35.778038,21,56.526193
134.007,13,56.669388
18.757051,13,56.669832
25.385567,13,56.670174
64.01139,13,56.670504
-68.43526,13,56.670809
35.937763,6,58.184824
11.6168785,6,58.185408
27.063072,6,58.185911
13.599173,6,58.186258
143.68661,6,58.186584
-44.426136,92,58.242502
-15.347822,92,58.242913
156.89902,92,58.243355
195.6034,92,58.243712
-1099.328,92,58.244071
30.631798,18,58.375544
118.677055,18,58.376006
17.652624,18,58.376307
40.796814,18,58.376594
-254.40173,18,58.376909
67.51294,29,58.670096
76.04187,29,58.670563
85.07242,29,58.670898
181.03659,29,58.671223
-858.16406,29,58.671547
-34.83058,43,58.682593
-41.09534,43,58.683002
-41.301704,43,58.683291
171.38971,43,58.683543
-479.91687,43,58.68376
-96.665886,108,58.774138
157.1583,108,58.774553
0.6023074,108,58.774948
111.27215,108,58.775284
-964.94977,108,58.775691
56.661926,26,58.937093
32.06584,26,58.937523
32.617073,26,58.937845
153.10565,26,58.938076
-153.29774,26,58.938293
-14.497586,17,58.95118
30.843424,17,58.951683
180.0533,17,58.952088
-12.867494,17,58.952462
-360.74356,17,58.952882
124.8558,116,58.997284
202.40811,116,58.997685
-58.821205,116,58.997981
-86.34781,116,58.998345
-1530.9011,116,58.998656
-7.4548883,5,59.010198
5.2702937,5,59.010552
-7.3928604,5,59.010878
-1.9253228,5,59.011185
140.59416,5,59.0116
26.43995,7,59.025137
20.169325,7,59.025571
17.316008,7,59.025852
92.169556,7,59.026102
-42.59233,7,59.026383
384.34656,172,59.057894
86.67028,172,59.05837
512.79956,172,59.058705
74.94037,172,59.058953
-1644.0492,172,59.059318
-5.247883,11,59.145677
22.756996,11,59.146099
14.117941,11,59.146405
98.52719,11,59.146618
-12.243002,11,59.146897
222.71439,250,59.331038
755.02826,250,59.331549
266.95688,250,59.331849
438.6335,250,59.332105
-2803.31,250,59.33236
-4.497158,5,59.385681
3.8447952,5,59.386107
48.608025,5,59.38643
10.500407,5,59.386703
139.59749,5,59.386954
243.96533,189,59.396584
-159.36345,189,59.396991
-152.98277,189,59.397361
-207.19083,189,59.397607
-4171.87,189,59.397879
0.4722054,32,59.482387
184.85217,32,59.482845
64.16211,32,59.483164
48.847187,32,59.483427
-126.18278,32,59.48367
