#{"t_start": 1766236803.9227483, "env_id": "None"}
r,l,t
416.43497,135,28.294647
-0.37289667,135,28.294878
-1338.9781,135,28.295078
32.756237,24,28.317634
89.666824,24,28.318016
28.400402,24,28.318308
32.819912,24,28.318531
53.966576,24,28.318743
178.59424,60,28.436626
85.32608,60,28.4371
-25.948635,60,28.437406
189.81313,60,28.4377
-1430.5806,60,28.43793
341.50223,142,29.779623
369.24475,142,29.780088
310.91974,142,29.780548
376.50784,142,29.781001
-2804.8057,142,29.78153
188.29044,120,29.823058
21.639103,120,29.823659
194.84552,120,29.824112
176.25635,120,29.824498
-2052.1199,120,29.825085
390.6584,181,29.849174
68.51252,181,29.849668
-90.80021,181,29.85003
408.43933,181,29.850645
-1633.5696,181,29.851153
34.055874,17,29.921868
143.57489,17,29.922369
84.84262,17,29.922754
43.16595,17,29.923156
-348.67725,17,29.923491
15.338439,8,29.936121
-5.7452636,8,29.936739
-5.750264,8,29.937263
127.80909,8,29.937751
-7.0835853,8,29.938376
14.140524,11,29.951276
82.42168,11,29.951838
15.065656,11,29.952498
14.137217,11,29.953056
25.233955,11,29.953591
38.28867,22,30.0341
164.59677,22,30.034459
45.576965,22,30.034856
41.73176,22,30.035181
-286.53177,22,30.03549
5.847034,9,30.047332
-7.654919,9,30.047669
93.6078,9,30.047921
7.7602906,9,30.04818
-70.40843,9,30.048413
69.458046,39,30.061307
172.61255,39,30.061935
-30.786184,39,30.062399
68.749115,39,30.06266
-448.03967,39,30.062951
47.804066,17,30.239471
102.96646,17,30.239966
30.57017,17,30.240379
44.84105,17,30.240838
-122.00077,17,30.241246
321.32098,104,30.293099
288.129,104,30.293561
370.25046,104,30.293865
243.64435,104,30.294184
-451.2149,104,30.294617
78.81368,33,30.306583
120.552315,33,30.306989
5.575101,33,30.307347
92.09198,33,30.307647
66.005806,33,30.307876
16.079498,7,30.320948
5.420607,7,30.321324
18.304386,7,30.32158
143.88329,7,30.321823
-179.37653,7,30.322087
37.25729,25,30.348208
75.23751,25,30.348603
-17.948719,25,30.349076
32.053566,25,30.349327
136.19266,25,30.349552
2.7953749,3,30.379804
3.1071444,3,30.380167
-1.4976215,3,30.3805
91.36876,3,30.380833
-4.3617764,3,30.381178
11.14795,9,30.404419
10.456966,9,30.404855
16.874683,9,30.405247
136.85239,9,30.405611
30.242886,9,30.405907
176.0678,78,30.492374
182.0387,78,30.492796
166.19376,78,30.493202
205.37326,78,30.493494
-1054.4723,78,30.493709
160.41257,7,30.494004
9.553348,7,30.494357
17.109158,7,30.494786
2.4157054,7,30.495111
-161.04424,7,30.49548
76.7918,32,30.725698
69.254456,32,30.726326
-12.947707,32,30.726833
51.759563,32,30.727184
-22.88769,32,30.727515
302.32208,74,30.931504
156.49443,74,30.931955
152.99673,74,30.932275
307.97647,74,30.932538
-1400.4275,74,30.93278
25.976233,19,30.943558
-19.845083,19,30.943927
-17.91128,19,30.944201
108.21965,19,30.944419
-28.105186,19,30.944624
80.79056,2,30.966463
8.137408,2,30.966883
-2.7305071,2,30.967192
-2.1088874,2,30.967461
-2.5469859,2,30.967703
141.98502,47,31.070386
-27.82107,47,31.070819
65.3741,47,31.071138
3.8091,47,31.071396
-423.83252,47,31.071621
107.37183,57,31.084348
108.55785,57,31.084805
44.656204,57,31.085153
108.25519,57,31.085492
-555.79755,57,31.08577
25.852558,4,31.120234
0.19535363,4,31.120658
5.519238,4,31.120936
87.778595,4,31.121209
8.792114,4,31.121461
123.2258,24,31.213481
45.744484,24,31.213875
83.220726,24,31.214116
34.17191,24,31.214492
-431.36163,24,31.214938
132.6854,20,32.684137
29.409317,20,32.684888
-18.97199,20,32.685262
98.89441,20,32.685593
37.13986,20,32.686025
142.77936,12,32.716041
23.008654,12,32.716638
62.20039,12,32.717355
22.972715,12,32.717834
-156.2883,12,32.718277
72.88921,122,32.741759
232.99573,122,32.742404
13.066209,122,32.742943
499.8764,122,32.743376
-639.789,122,32.743816
101.37708,4,32.765905
4.376599,4,32.766491
5.106918,4,32.766989
5.886255,4,32.767351
3.7587008,4,32.767675
71.29691,28,32.816462
-3.1093435,28,32.816985
141.7313,28,32.817606
-18.82761,28,32.817853
-647.852,28,32.818099
288.1652,99,32.899503
-45.010464,99,32.899934
168.18626,99,32.900277
177.13542,99,32.900816
-1402.1559,99,32.901188
9.0580435,6,32.977213
49.89565,6,32.977657
133.11398,6,32.977933
7.3586283,6,32.978174
-28.7038,6,32.978433
307.07907,102,33.09274
299.71826,102,33.09321
140.20798,102,33.093493
47.20156,102,33.093732
111.00082,102,33.094066
23.179585,14,33.134469
6.6567345,14,33.134914
118.43102,14,33.135242
27.275105,14,33.135524
-157.28351,14,33.135803
458.70795,250,33.212307
562.4,250,33.21283
497.4585,250,33.21332
481.2836,250,33.213793
-2899.2227,250,33.21419
56.890392,46,33.228851
294.72714,46,33.229352
6.4209604,46,33.229633
75.3581,46,33.229911
-554.007,46,33.230247
150.93808,40,33.284829
-3.886801,40,33.285345
118.31392,40,33.28585
3.5494232,40,33.286294
-95.78155,40,33.286682
134.33458,85,33.330368
-78.910904,85,33.330812
-68.69278,85,33.331105
-31.60153,85,33.331363
-582.853,85,33.331709
19.710867,53,33.363582
187.62709,53,33.364026
-6.753172,53,33.364335
85.23928,53,33.364601
-990.10693,53,33.364955
0.41333616,4,33.416448
6.978601,4,33.416933
85.039856,4,33.417249
6.4198008,4,33.417539
-28.279753,4,33.417862
150.18301,11,33.467272
52.877754,11,33.467689
-13.292799,11,33.467978
1.0781664,11,33.468204
-22.782318,11,33.468431
-13.9054575,18,33.501855
-7.174068,18,33.502294
139.8292,18,33.502677
-7.169484,18,33.502923
-63.28848,18,33.503159
2.8058815,8,33.596472
150.99829,8,33.597036
27.30432,8,33.597379
27.278385,8,33.597724
-12.313812,8,33.598023
161.8672,63,33.88083
-12.39382,63,33.881346
84.00693,63,33.881726
117.78156,63,33.88207
-81.965485,63,33.882397
202.58575,99,33.951432
267.88806,99,33.952016
294.22076,99,33.952433
206.9118,99,33.952745
-882.1303,99,33.953056
106.60594,8,34.045135
16.928421,8,34.045677
28.411264,8,34.046122
12.638487,8,34.046409
-5.556081,8,34.046746
6.017128,46,34.160842
-5.831683,46,34.161509
110.55815,46,34.162042
115.87771,46,34.16254
-546.42505,46,34.163025
278.9638,83,35.647199
159.64868,83,35.648005
58.165363,83,35.648855
150.25667,83,35.649642
-1332.8322,83,35.650502
204.77069,100,35.717597
208.70184,100,35.718608
70.90105,100,35.719271
47.06073,100,35.719966
-2739.176,100,35.720724
244.51671,96,35.816149
302.13916,96,35.816707
7.066774,96,35.817133
205.51237,96,35.817512
-2754.9004,96,35.817842
-40.601883,85,35.877201
151.9875,85,35.877612
-57.71,85,35.877856
87.13445,85,35.878077
-183.7291,85,35.878283
-2.7594364,8,35.976011
12.257315,8,35.976573
-3.7962961,8,35.977126
128.85269,8,35.977695
28.107298,8,35.978061
52.389057,42,35.993118
176.07503,42,35.993586
65.91226,42,35.993892
64.42792,42,35.994135
-1039.6722,42,35.994354
133.50772,11,36.112072
22.077597,11,36.113395
-2.034297,11,36.113754
27.092123,11,36.114113
-67.92956,11,36.114387
58.210697,40,36.462542
94.074066,40,36.463019
181.61697,40,36.463379
82.07818,40,36.463672
-531.64716,40,36.463916
97.02485,62,36.464144
188.74655,62,36.464415
-15.273488,62,36.464695
-16.52376,62,36.464944
-417.01746,62,36.465212
361.59564,135,36.527106
28.275043,135,36.527727
262.46808,135,36.52813
22.340006,135,36.528486
-2681.5671,135,36.528856
117.80914,74,36.547175
271.46472,74,36.547604
21.4964,74,36.54794
148.46362,74,36.548264
-981.71765,74,36.548507
-89.77008,83,36.608049
-92.87514,83,36.608474
116.66882,83,36.608773
90.94402,83,36.609084
-1824.5581,83,36.609357
41.201965,22,36.805474
-2.6630676,22,36.805965
-2.9909925,22,36.806351
-6.7175617,22,36.806691
-271.083,22,36.806985
-37.133896,63,36.883493
127.014786,63,36.883977
7.707811,63,36.884381
231.38065,63,36.88473
-1558.8379,63,36.885183
505.63623,129,36.885518
124.46424,129,36.885846
339.7447,129,36.886514
411.0298,129,36.887226
-1436.494,129,36.887803
77.02799,35,36.914311
102.5284,35,36.9149
76.07609,35,36.915337
97.283455,35,36.915682
196.4471,35,36.915983
36.035988,37,36.94056
51.596172,37,36.941196
-37.80188,37,36.941627
69.04358,37,36.941977
-340.87622,37,36.942394
2.9051807,2,36.966724
3.4168544,2,36.967161
24.980297,2,36.967483
82.338524,2,36.967745
-7.534412,2,36.96798
-6.6183,7,36.981048
12.61516,7,36.981588
-7.910926,7,36.981884
93.839645,7,36.982114
14.389999,7,36.982332
90.05684,36,37.006364
60.915783,36,37.006958
111.30505,36,37.007421
64.20174,36,37.007775
-137.38461,36,37.008233
29.7103,13,37.158036
171.61554,13,37.158518
6.016743,13,37.158883
30.115131,13,37.159292
-78.91301,13,37.159526
17.92883,11,38.648248
23.246067,11,38.64884
-2.368467,11,38.649368
123.63708,11,38.649807
0.27826023,11,38.650206
81.31857,35,38.697844
69.652504,35,38.698388
49.574078,35,38.698814
49.842884,35,38.699133
187.57968,35,38.69942
8.3527155,6,38.768767
11.098286,6,38.769412
115.296135,6,38.769868
50.060123,6,38.770315
-99.46935,6,38.770618
24.864489,12,38.797477
107.40007,12,38.797998
-6.7268925,12,38.798358
23.929575,12,38.79863
-141.449,12,38.79887
9.83996,8,38.872131
134.42223,8,38.872612
20.490797,8,38.873051
13.235043,8,38.873322
-110.267166,8,38.873553
253.33328,57,38.873778
12.960717,57,38.874106
-2.8234441,57,38.874445
156.44852,57,38.874721
76.6934,57,38.874971
117.89132,48,38.909884
111.74111,48,38.910291
28.258245,48,38.910588
8.922713,48,38.9109
-320.4655,48,38.911268
-30.536333,57,39.02121
100.25333,57,39.021654
34.226048,57,39.02196
90.61935,57,39.022227
-842.5698,57,39.022479
86.21965,24,39.077635
37.35437,24,39.078074
5.8933406,24,39.078414
53.870224,24,39.07872
129.71881,24,39.079012
2.8315775,2,39.100817
3.0848877,2,39.1013
73.98957,2,39.101604
2.011981,2,39.101915
2.5970874,2,39.102199
11.976719,5,39.165825
20.379473,5,39.166219
-0.09012228,5,39.166532
114.519226,5,39.166795
4.0823216,5,39.167038
-13.079144,114,39.331256
-14.567263,114,39.331777
346.14355,114,39.332128
97.20483,114,39.332461
-2850.378,114,39.332721
183.25522,46,39.441437
87.70135,46,39.441832
-8.595983,46,39.442136
0.1955712,46,39.442377
-479.6728,46,39.442614
63.439976,5,39.497975
124.339905,5,39.498519
-4.9421124,5,39.498869
27.23972,5,39.499128
26.62387,5,39.499484
235.0501,66,39.652585
44.533833,66,39.653037
-19.60714,66,39.653361
-5.7990875,66,39.653666
-1448.5896,66,39.653975
196.15105,35,39.764632
-37.733833,35,39.765172
45.589657,35,39.76552
-39.394363,35,39.765819
-709.3608,35,39.766131
180.17177,77,39.790309
176.77992,77,39.790772
206.4436,77,39.79113
287.78442,77,39.791557
-421.41965,77,39.79194
3.2242393,2,39.822335
94.284485,2,39.822861
1.020214,2,39.823224
8.358044,2,39.823576
4.6473074,2,39.823887
54.12387,25,39.824229
142.34222,25,39.824736
-5.6690598,25,39.825106
-7.597052,25,39.82544
-18.03286,25,39.825717
449.3185,221,39.874641
677.4085,221,39.875141
50.079224,221,39.875466
518.7819,221,39.875734
-1985.3833,221,39.875993
-7.742922,13,39.944248
83.31032,13,39.944711
29.270634,13,39.945053
4.6736712,13,39.945326
-80.18532,13,39.945543
-3.728654,3,39.983858
-4.242504,3,39.984316
88.966736,3,39.984672
-3.8539732,3,39.984933
1.0456791,3,39.985242
34.66508,19,40.065776
50.89427,19,40.066148
43.3199,19,40.066476
125.68146,19,40.066763
-68.49129,19,40.06698
74.4095,2,41.521636
4.1740937,2,41.522339
3.9872768,2,41.522843
4.4942408,2,41.523333
-1.5929749,2,41.52391
125.642,94,41.723064
273.3634,94,41.723488
-48.282654,94,41.723765
209.7559,94,41.724041
-29.50415,94,41.724336
14.000378,60,42.100761
-19.684244,60,42.101347
214.74948,60,42.101692
16.964357,60,42.102071
-68.06774,60,42.102433
329.78607,208,42.183002
-99.72523,208,42.183439
375.06,208,42.183905
525.49506,208,42.184474
-3506.0383,208,42.184844
-21.374466,154,42.319233
355.66858,154,42.319711
153.04596,154,42.320024
453.39877,154,42.32028
-3767.9697,154,42.320506
-12.78129,11,42.333687
82.42543,11,42.334171
14.091139,11,42.334546
7.0509686,11,42.334979
-170.01938,11,42.335407
40.815388,90,42.349807
264.6693,90,42.350192
-38.375305,90,42.350502
-55.951828,90,42.350748
-56.40429,90,42.350989
3.0366716,4,42.387711
1.4100672,4,42.388151
117.097626,4,42.388442
6.5534587,4,42.388667
-23.433146,4,42.388911
-3.3566759,6,42.402892
10.79574,6,42.403456
-0.91598094,6,42.40385
124.4713,6,42.404407
-41.878353,6,42.404985
-7.5540485,8,44.261509
108.279625,8,44.263082
15.313848,8,44.263355
-3.205417,8,44.263585
-5.062437,8,44.263835
165.1385,124,44.389103
30.864475,124,44.389513
-20.595243,124,44.389781
-103.98684,124,44.390036
-927.9896,124,44.390274
-11.327676,22,44.443938
138.15843,22,44.44433
-0.5613718,22,44.444626
43.6611,22,44.444882
-38.377686,22,44.445144
-12.506332,68,44.75487
-5.3416348,68,44.755413
199.4737,68,44.755791
84.07066,68,44.756121
-839.08276,68,44.756459
158.11763,103,44.799861
339.75275,103,44.800545
-47.035835,103,44.801141
139.01387,103,44.801535
-2493.909,103,44.801905
111.49897,44,46.256927
178.18378,44,46.257372
-6.550638,44,46.257672
35.46319,44,46.257967
-422.52304,44,46.2582
-102.57231,167,46.432219
446.37064,167,46.432685
-37.25032,167,46.433095
-66.15459,167,46.433402
-3516.5579,167,46.433815
-0.89081156,2,46.459491
88.70668,2,46.459914
6.1632977,2,46.460202
0.32600152,2,46.460441
-10.1,2,46.460644
-7.2656307,12,46.601871
8.540303,12,46.602345
-13.481086,12,46.602679
80.62054,12,46.602966
34.176167,12,46.603198
-1.1266952,14,46.789648
128.26025,14,46.790142
3.1028597,14,46.790566
-8.656319,14,46.790986
-141.17517,14,46.791359
-39.121277,140,47.27172
196.4636,140,47.272198
402.28668,140,47.272624
-37.285988,140,47.272994
-1636.7684,140,47.273336
-75.34384,127,47.297571
206.41898,127,47.298027
95.88334,127,47.298349
290.4476,127,47.298623
-2764.482,127,47.298949
96.287544,156,47.339731
255.03073,156,47.340176
-90.518005,156,47.340496
-32.23032,156,47.340801
-2159.5896,156,47.341276
1.5120971,13,47.486931
50.90084,13,47.488296
0.33424366,13,47.489036
125.42801,13,47.489749
-294.8609,13,47.490201
420.60046,239,47.584728
478.7421,239,47.585375
495.57318,239,47.585918
482.871,239,47.586287
-3030.497,239,47.586853
41.060528,124,47.647742
77.962555,124,47.648263
405.419,124,47.64867
243.75677,124,47.649113
-73.365265,124,47.649452
-1.349708,23,47.649794
-6.4915123,23,47.650078
74.64458,23,47.650556
16.194654,23,47.651137
-170.33023,23,47.651717
26.491688,9,47.730892
6.331125,9,47.731398
31.073614,9,47.731761
118.07134,9,47.732086
-46.21869,9,47.732331
367.17667,156,47.139798
378.50745,156,47.140259
227.62909,156,47.140814
334.78244,156,47.141113
-2663.2642,156,47.141706
-30.43084,39,47.182416
-35.703896,39,47.182767
99.36426,39,47.183105
-30.133595,39,47.183381
146.17738,39,47.183641
8.790626,4,47.183879
2.960321,4,47.184085
99.17242,4,47.1843
3.3913045,4,47.184517
-1.0653362,4,47.184726
94.357864,54,47.286865
174.61624,54,47.287335
308.10852,54,47.287678
165.0771,54,47.287982
-970.3412,54,47.288237
336.39554,166,47.421732
-73.664665,166,47.422087
182.09035,166,47.422535
-59.66096,166,47.42301
-4865.9087,166,47.42341
11.706866,8,47.514785
-3.2208996,8,47.515311
-2.4825659,8,47.515633
-5.2659426,8,47.515931
153.31076,8,47.51628
157.07721,62,47.542687
173.79628,62,47.543087
251.36453,62,47.543448
144.47597,62,47.543745
-469.97577,62,47.544024
13.522999,8,47.617217
0.006636493,8,47.617675
-7.326923,8,47.618016
-7.4138923,8,47.618359
124.976456,8,47.618761
141.82248,13,47.703792
17.393452,13,47.704277
19.274864,13,47.704593
97.43861,13,47.704822
-28.703472,13,47.70504
60.705048,35,47.718454
82.61577,35,47.718928
45.36695,35,47.719243
62.882153,35,47.719507
238.49538,35,47.719866
-13.343085,16,47.913678
26.215324,16,47.914122
44.89857,16,47.914525
191.79684,16,47.914906
-173.12164,16,47.915258
142.03766,61,47.953904
131.3623,61,47.954399
52.07712,61,47.954729
-0.2629962,61,47.955034
-21.116493,61,47.955376
-90.69996,106,48.031936
-91.08634,106,48.032346
308.29532,106,48.032654
-91.71616,106,48.03288
-1630.6707,106,48.033089
21.288141,7,48.047017
16.815432,7,48.047439
2.5126638,7,48.047725
96.675125,7,48.047979
29.70032,7,48.048254
-7.048999,11,48.061517
9.921878,11,48.062036
96.498764,11,48.062373
17.274399,11,48.062705
25.85992,11,48.063015
67.30441,36,48.074619
-0.29466715,36,48.074988
6.8528004,36,48.075253
107.39219,36,48.07547
-590.7207,36,48.07573
87.672035,34,48.140068
194.23343,34,48.140452
66.73924,34,48.140775
106.501915,34,48.141025
-260.39273,34,48.141273
76.38434,76,48.154809
146.91983,76,48.155277
203.71582,76,48.155545
15.437666,76,48.155757
-1656.2173,76,48.15595
-6.8890595,8,48.167567
10.456889,8,48.167896
3.6178594,8,48.168206
9.776038,8,48.168506
156.14862,8,48.168922
1.0352464,9,48.26025
33.695267,9,48.260716
-1.068697,9,48.261084
17.57882,9,48.261353
97.75463,9,48.261614
82.853775,21,48.296009
36.463295,21,48.296419
0.6722191,21,48.296696
6.319352,21,48.296967
-62.654495,21,48.297232
-27.576876,29,48.412719
-25.691492,29,48.413231
123.21806,29,48.413581
-11.546714,29,48.413866
71.27156,29,48.414133
74.26394,154,48.437428
362.43372,154,48.438243
-31.255684,154,48.438671
-28.755692,154,48.439093
-2592.259,154,48.439556
111.064064,203,48.478565
362.4158,203,48.47918
-27.397856,203,48.479603
-8.689521,203,48.479942
-3338.3313,203,48.480278
80.46743,32,50.067698
0.37360108,32,50.068074
120.40605,32,50.068384
0.37292048,32,50.068646
45.70063,32,50.068915
-0.6162045,17,50.083294
25.527851,17,50.083712
-10.244446,17,50.08406
18.37783,17,50.084353
60.482754,17,50.08457
4.6744967,10,50.120607
13.459102,10,50.121036
26.775412,10,50.121331
82.82135,10,50.121635
-310.505,10,50.121893
82.9473,29,50.252011
57.16786,29,50.252436
141.75687,29,50.252744
47.12838,29,50.25299
-115.46835,29,50.253207
39.77856,17,50.265449
-4.427685,17,50.265821
108.21414,17,50.266109
-6.612537,17,50.266331
-276.84573,17,50.266602
6.6934175,2,50.291122
-0.7280494,2,50.291527
77.612465,2,50.291841
-0.5221725,2,50.292095
-0.3976426,2,50.292312
179.8247,20,50.317853
40.95546,20,50.318314
5.1060333,20,50.318681
46.753437,20,50.319003
-140.26096,20,50.3193
0.028532624,7,50.426743
62.60693,7,50.427266
87.45337,7,50.427701
41.164196,7,50.42806
42.826733,7,50.428461
163.85365,59,50.475896
217.7251,59,50.476368
151.82472,59,50.476729
113.869225,59,50.47701
-1297.1168,59,50.477293
36.40176,16,50.477563
32.75818,16,50.477951
-3.147665,16,50.478308
63.797997,16,50.478648
-164.80222,16,50.479069
3.8605928,3,50.519051
4.0254908,3,50.519603
23.082523,3,50.519949
-2.516203,3,50.520206
125.00154,3,50.520521
-29.788727,40,50.67483
7.4515114,40,50.67534
151.65172,40,50.6758
-24.580915,40,50.676202
-1017.6746,40,50.676692
37.940125,22,50.859219
44.95617,22,50.859695
-8.929486,22,50.860061
-1.5581093,22,50.860314
193.45432,22,50.860615
99.62367,31,50.93146
91.04356,31,50.931893
68.0052,31,50.932197
172.48117,31,50.932518
-568.41595,31,50.932783
10.787343,22,50.969444
133.33151,22,50.970012
47.0772,22,50.970363
2.9515495,22,50.970672
-239.86987,22,50.970994
28.185545,14,51.025271
40.974194,14,51.025723
-9.993026,14,51.026114
-11.17137,14,51.026512
91.863464,14,51.026813
-5.5830245,46,51.070116
108.67875,46,51.070567
19.82223,46,51.070832
196.11203,46,51.071056
-819.6849,46,51.07127
27.106983,13,51.095862
33.411194,13,51.096309
31.841253,13,51.096737
54.6141,13,51.097081
169.86948,13,51.097405
76.2575,2,51.097703
4.9001985,2,51.097935
-0.6928321,2,51.098259
3.1073813,2,51.098603
-4.0666647,2,51.098855
205.03699,65,51.202105
0.87511826,65,51.202529
8.593207,65,51.202799
32.279243,65,51.203036
-1093.627,65,51.203382
47.402317,22,51.3086
53.27555,22,51.309119
113.68739,22,51.309521
19.443575,22,51.309787
-709.276,22,51.310071
27.41747,102,51.355848
240.46858,102,51.356284
29.18149,102,51.356574
238.64178,102,51.356808
-1885.5537,102,51.357162
141.03421,22,51.369428
53.128418,22,51.369793
40.727516,22,51.370157
46.863777,22,51.370464
-10.967119,22,51.370823
-48.445946,125,51.385499
-22.977932,125,51.385885
203.78944,125,51.386194
35.248886,125,51.386513
-649.6172,125,51.386758
33.549282,20,51.438229
108.77828,20,51.438697
-5.2699127,20,51.438988
8.06747,20,51.43921
18.70058,20,51.439417
258.37805,113,51.50837
147.75386,113,51.508837
-51.726295,113,51.509132
-80.561905,113,51.509425
-2317.4695,113,51.509661
9.227577,10,51.628618
134.70456,10,51.629091
-2.98012,10,51.629581
-8.761734,10,51.629882
-59.157684,10,51.630153
62.0291,57,51.664969
112.474365,57,51.665475
175.41705,57,51.665929
227.51892,57,51.666405
-447.23007,57,51.666761
45.240265,58,53.210662
191.21367,58,53.211147
9.90154,58,53.211626
96.51582,58,53.212002
-1398.8942,58,53.212373
-1.5481443,35,53.212862
-37.480083,35,53.213313
-47.092804,35,53.213746
-19.914522,35,53.214164
-483.88766,35,53.214707
-22.864859,43,53.273342
185.42538,43,53.27376
-22.57173,43,53.274347
1.567964,43,53.274898
-578.5652,43,53.275277
102.360054,46,53.320698
103.86247,46,53.321146
149.79912,46,53.321487
113.57875,46,53.321882
-883.3493,46,53.322213
-4.9662123,14,53.377273
62.53425,14,53.377834
6.993183,14,53.378347
31.162569,14,53.378798
146.18257,14,53.379221
6.7549114,22,53.657689
101.36325,22,53.658146
-7.105014,22,53.658412
140.448,22,53.658725
-345.05457,22,53.659015
205.07419,31,53.670908
69.42928,31,53.671257
24.359962,31,53.671532
32.682167,31,53.671895
-77.57552,31,53.672188
152.98772,75,53.779781
5.886984,75,53.78039
-19.052204,75,53.780768
12.122623,75,53.781126
-138.75017,75,53.781484
89.08225,36,53.795585
99.74606,36,53.796014
95.56919,36,53.796312
71.41427,36,53.796602
70.256546,36,53.796837
45.611824,64,53.846633
274.71942,64,53.847052
9.292052,64,53.847369
11.301426,64,53.847651
-144.41278,64,53.84792
8.96643,11,53.920867
96.79316,11,53.921459
12.019814,11,53.921882
13.591717,11,53.922353
-96.83287,11,53.922771
-1.9553373,12,54.004073
52.417892,12,54.004546
35.536755,12,54.004947
-3.5573716,12,54.005332
164.86572,12,54.005844
137.48796,20,54.046493
-16.24982,20,54.047002
-16.53376,20,54.047355
-20.214499,20,54.047706
-210.73917,20,54.048055
37.71075,31,54.079654
77.01166,31,54.080261
31.738842,31,54.080713
69.259514,31,54.081067
-361.1732,31,54.081448
102.025314,3,54.096641
-1.3950624,3,54.09706
-3.1766353,3,54.097337
-3.1557198,3,54.097688
-9.834876,3,54.098072
3.9237218,3,54.140715
-2.7234662,3,54.141231
92.282936,3,54.141697
6.1220493,3,54.142092
1.2061396,3,54.142421
2.2335532,13,54.256856
124.62581,13,54.257651
-6.7081013,13,54.258315
34.354767,13,54.25879
-2.2164812,13,54.259235
491.52136,135,54.49619
465.28635,135,54.496853
122.374954,135,54.497297
122.63286,135,54.497569
-1787.0756,135,54.497911
40.63605,30,54.58769
-15.2964115,30,54.588148
-20.017704,30,54.588518
-25.064209,30,54.588805
-256.2949,30,54.589058
13.3334675,8,54.59919
138.681,8,54.599603
-5.402237,8,54.599887
-6.3325744,8,54.600232
-110.5307,8,54.600705
155.93231,13,54.752698
-1.4783928,13,54.753132
-5.8232718,13,54.753389
0.35482994,13,54.753639
-12.994765,13,54.753842
25.898415,13,54.767458
32.66405,13,54.768054
3.2501826,13,54.768533
4.2627263,13,54.768864
76.90456,13,54.769357
