#{"t_start": 1766313706.034637, "env_id": "None"}
r,l,t
141.28676,18,48.508563
43.11956,18,48.508869
35.43035,18,48.509059
-268.53223,18,48.509241
12.186037,9,48.647648
115.83542,9,48.648077
12.269587,9,48.648362
24.503271,9,48.648583
-153.1613,9,48.648802
9.496637,32,48.664847
199.03838,32,48.665262
88.777084,32,48.665542
149.52231,32,48.665771
144.38997,32,48.665994
3.5169036,2,48.68124
89.39939,2,48.681554
6.72904,2,48.681799
4.556737,2,48.681995
-10.1,2,48.682201
96.571556,6,48.756805
18.695576,6,48.757173
7.953929,6,48.757372
8.8485,6,48.757545
0.29402685,6,48.757713
149.20107,25,49.060092
54.58098,25,49.060753
60.952717,25,49.061431
35.511063,25,49.062053
-111.08169,25,49.062656
153.36075,106,49.137879
-94.59582,106,49.138425
98.11649,106,49.138936
143.23965,106,49.139656
-3001.013,106,49.14009
40.7647,49,49.186438
270.00513,49,49.186966
37.892864,49,49.187273
82.97914,49,49.187533
-878.5741,49,49.187757
79.68313,26,49.508536
-14.05934,26,49.509
112.11549,26,49.509475
28.494741,26,49.509799
-453.7601,26,49.510157
-62.362053,88,49.76226
-28.50351,88,49.762754
97.33031,88,49.763127
-29.15895,88,49.763413
-90.25314,88,49.763861
126.123695,55,49.858006
133.52994,55,49.858578
287.48962,55,49.859215
132.85063,55,49.859633
-263.10535,55,49.859913
252.76619,174,49.884596
400.9251,174,49.885079
178.59315,174,49.885436
349.3309,174,49.885753
-1003.5126,174,49.886009
116.070274,12,49.944165
132.89644,12,49.94472
16.33669,12,49.945189
1.8675671,12,49.945592
-161.32951,12,49.945959
321.6787,147,50.072003
304.5846,147,50.072415
434.78622,147,50.072759
382.21902,147,50.073144
-1412.5945,147,50.073433
174.64899,13,50.135199
20.367477,13,50.135712
-8.111819,13,50.13608
-12.222507,13,50.136355
-108.89336,13,50.136587
39.5769,18,50.136813
21.036495,18,50.137072
24.452421,18,50.137305
147.39784,18,50.137611
-185.03288,18,50.137998
12.986613,9,50.206019
26.795292,9,50.206454
12.6904745,9,50.206803
17.60088,9,50.207104
158.02112,9,50.207711
77.13291,55,50.332599
-48.144573,55,50.333063
-53.65154,55,50.333399
92.343124,55,50.333689
-252.23471,55,50.333961
25.397861,16,52.648087
33.91902,16,52.658451
101.97174,16,52.662926
21.441261,16,52.663754
181.83505,16,52.665018
-18.70536,39,52.825841
117.91132,39,52.826613
83.05119,39,52.82737
12.618613,39,52.827836
173.34233,39,52.828323
116.29701,22,52.82877
40.281185,22,52.829128
41.102528,22,52.829417
46.42903,22,52.829736
-243.2203,22,52.830134
82.69917,2,53.247142
32.712727,2,53.25505
2.8869328,2,53.257584
8.623055,2,53.25982
2.4802508,2,53.266623
96.17804,11,53.268673
16.795546,11,53.269731
-5.097554,11,53.270641
54.137142,11,53.272181
5.5710425,11,53.27291
61.9057,34,53.59676
-31.546675,34,53.597181
-13.024966,34,53.597518
-28.216238,34,53.597812
-736.96954,34,53.598085
41.999958,16,53.668825
49.16686,16,53.669152
69.25503,16,53.669412
19.373182,16,53.669641
170.69907,16,53.669886
36.15613,15,53.690188
28.364758,15,53.690501
31.806618,15,53.690824
166.65442,15,53.691148
-274.81693,15,53.691411
50.99206,15,53.691724
-0.6667094,15,53.69208
-8.024567,15,53.69239
18.695164,15,53.692663
123.31954,15,53.692921
-5.256146,12,53.820603
-1.5814503,12,53.820985
-8.419166,12,53.821303
91.13214,12,53.821553
-160.51689,12,53.821804
10.80094,4,53.917486
-4.082067,4,53.917901
-1.7396595,4,53.937814
12.075712,4,53.9435
133.32138,4,53.944451
113.88006,12,53.99683
12.880948,12,54.000887
14.309727,12,54.006871
100.289474,12,54.008923
13.18869,12,54.010025
39.847908,34,54.139403
69.18172,34,54.143543
67.07987,34,54.146523
191.74036,34,54.148311
-194.08665,34,54.149492
103.6508,32,54.513571
7.9840994,32,54.514156
7.1946287,32,54.514952
158.38007,32,54.515343
-29.915638,32,54.515668
18.517666,9,54.809233
7.8952994,9,54.810572
7.6167765,9,54.811538
156.13246,9,54.812322
-56.889984,9,54.813291
-12.89454,51,55.228834
98.88587,51,55.238398
0.56673735,51,55.247842
192.89206,51,55.255917
-314.21466,51,55.264365
-5.819899,6,55.604393
23.188244,6,55.607145
86.44415,6,55.609338
19.602137,6,55.610287
-8.610687,6,55.6128
13.915143,42,55.754215
80.93045,42,55.801778
94.6357,42,55.822783
137.02632,42,55.828165
97.75386,42,55.83327
133.75392,250,56.244301
-56.302853,250,56.277932
548.8422,250,56.278953
575.1801,250,56.279763
-3831.4949,250,56.280619
-7.4421024,9,56.463604
61.863064,9,56.466596
99.98408,9,56.467627
9.107499,9,56.468533
-59.235706,9,56.469604
-63.866352,205,56.603166
493.52707,205,56.607184
456.9869,205,56.612504
365.5202,205,56.617125
-3548.358,205,56.630678
-47.704018,65,56.69964
62.153774,65,56.713477
5.818249,65,56.714256
117.63945,65,56.714941
-969.0567,65,56.715632
124.23364,64,56.716322
190.98431,64,56.716991
152.59518,64,56.717696
153.93848,64,56.718372
-1297.3832,64,56.719026
-16.143559,17,56.912554
120.98871,17,56.91375
23.624119,17,56.914459
24.556715,17,56.915057
-510.53174,17,56.915544
14.741464,34,57.198064
-15.725083,34,57.198814
162.16368,34,57.199487
86.30654,34,57.200087
-367.70505,34,57.200811
58.92745,22,57.201418
141.50531,22,57.201999
44.419487,22,57.202601
38.785423,22,57.203418
-593.5455,22,57.204086
0.16591847,3,57.259213
0.4686466,3,57.259713
33.936108,3,57.261052
110.39595,3,57.26173
-8.890526,3,57.262385
-42.319263,35,59.412758
-48.414024,35,59.413169
279.3141,35,59.413413
-44.41948,35,59.413632
-964.5785,35,59.413927
32.38483,21,59.545629
44.15346,21,59.546221
35.42542,21,59.547123
66.303795,21,59.54752
141.48283,21,59.547865
-85.973274,87,59.977052
207.703,87,60.00388
-69.84327,87,60.004959
-19.595821,87,60.005449
-2713.122,87,60.005841
-169.50743,250,60.066598
530.77655,250,60.07922
-131.95592,250,60.079763
-163.00366,250,60.080127
-3836.5327,250,60.080434
240.4744,109,60.159623
19.135677,109,60.161445
75.08147,109,60.161794
216.75536,109,60.162108
-1637.9193,109,60.162454
-9.959252,11,60.242141
7.4273243,11,60.24422
2.0323896,11,60.244574
-10.17533,11,60.244888
176.41948,11,60.246019
37.31756,79,60.393106
519.1224,79,60.393536
175.40656,79,60.39386
188.82971,79,60.394156
-1077.8402,79,60.394444
-7.7560005,10,60.565393
112.479065,10,60.567197
15.856817,10,60.567559
65.44277,10,60.567869
-85.62506,10,60.568213
42.61911,72,60.568794
95.210304,72,60.571901
153.4246,72,60.572232
168.24345,72,60.572496
-645.7977,72,60.572747
106.865105,54,60.572994
120.65928,54,60.57326
65.13405,54,60.573529
273.9925,54,60.573797
-336.41833,54,60.574061
-6.1501904,9,60.717759
-7.62594,9,60.721467
13.380999,9,60.723609
116.361786,9,60.725662
-174.5702,9,60.729049
-6.3450933,14,60.854343
147.7164,14,60.854821
41.188717,14,60.855163
22.548122,14,60.855467
-210.45642,14,60.855803
-18.71879,35,60.888683
227.19295,35,60.889177
-14.13855,35,60.891166
-25.249006,35,60.893204
60.32332,35,60.893566
114.97622,17,61.056802
137.90607,17,61.057339
36.331745,17,61.063187
82.79901,17,61.063601
181.33682,17,61.063927
109.64872,53,61.134867
47.63994,53,61.135405
18.495007,53,61.135752
91.23441,53,61.136052
-533.093,53,61.136354
108.1613,144,61.388288
336.3771,144,61.388836
416.99387,144,61.389256
392.19977,144,61.389649
-2701.7717,144,61.39004
59.342533,33,63.600761
24.304672,33,63.601171
-1.9891237,33,63.601469
181.29306,33,63.601672
-1392.3685,33,63.601898
94.0464,49,63.630421
57.6356,49,63.630745
-14.827418,49,63.63104
-34.19697,49,63.631273
-1553.4683,49,63.63157
-13.876559,42,63.672112
106.46388,42,63.672513
65.50621,42,63.672765
78.52689,42,63.672984
-1236.773,42,63.673266
155.10321,60,63.759115
141.25812,60,63.759569
111.14691,60,63.759845
107.716606,60,63.760113
-392.0915,60,63.760398
-4.505708,12,63.800283
20.63566,12,63.800703
191.90843,12,63.801033
5.700715,12,63.801335
-101.51552,12,63.801599
270.21335,80,63.842127
51.141747,80,63.842526
198.4164,80,63.842811
184.11206,80,63.84311
-1747.1376,80,63.84339
-0.5096856,26,64.037476
-9.162635,26,64.037892
30.634817,26,64.038168
16.235622,26,64.038376
147.10403,26,64.038578
154.00725,28,64.217935
-8.328109,28,64.218304
-20.074514,28,64.218601
49.859566,28,64.218972
-256.4887,28,64.219283
86.05426,44,64.353331
202.21436,44,64.353728
69.72387,44,64.354047
96.88431,44,64.354291
-466.99512,44,64.354483
41.644062,47,64.437168
181.11668,47,64.437554
71.38566,47,64.437861
15.982966,47,64.438198
196.37848,47,64.438503
28.692875,41,64.894187
141.52371,41,64.894531
112.658165,41,64.894744
89.239655,41,64.894968
-127.7287,41,64.895224
217.67773,98,64.922282
166.87573,98,64.922618
5.2829237,98,64.922853
258.156,98,64.92303
-698.3237,98,64.923217
86.99181,3,64.939995
8.3786545,3,64.940306
5.3179893,3,64.940556
6.142847,3,64.940747
3.017671,3,64.940916
166.5039,43,65.012078
84.08753,43,65.012391
3.6080854,43,65.012646
56.20768,43,65.012883
-619.2985,43,65.013064
-5.9404545,12,65.111952
16.12793,12,65.11236
97.30844,12,65.112615
52.553055,12,65.112778
20.636265,12,65.11292
40.26192,250,67.146795
-32.699146,250,67.175419
41.67292,250,67.17618
-149.85739,250,67.1769
-5896.8525,250,67.177611
-26.55585,148,67.399398
466.35223,148,67.489473
338.5089,148,67.72418
317.05838,148,67.824525
-2793.0425,148,67.931927
-55.307,219,67.971493
-78.89928,219,67.990035
-126.657295,219,68.009124
283.5865,219,68.020358
-850.4498,219,68.024493
-6.767257,14,68.531121
200.45605,14,68.531945
0.9691336,14,68.532653
7.1117253,14,68.5334
-122.99941,14,68.534163
2.1198413,25,69.046224
88.57925,25,69.046988
84.05475,25,69.047621
152.57123,25,69.048126
213.439,25,69.048601
221.60548,133,69.24871
-78.41746,133,69.250775
-75.065796,133,69.253491
400.94016,133,69.255663
-204.06645,133,69.257656
32.455345,56,69.459665
140.77762,56,69.460299
95.697914,56,69.460763
222.16122,56,69.461164
-1054.7532,56,69.461603
324.4574,97,69.749929
3.106061,97,69.754795
-10.539787,97,69.755044
530.7374,97,69.755216
-2053.7625,97,69.755388
-1.8785125,11,69.770181
77.46252,11,69.770506
92.49016,11,69.770832
37.483513,11,69.771093
170.103,11,69.771291
136.49649,102,70.03094
225.41411,102,70.031495
278.4562,102,70.031815
299.43475,102,70.032059
-1126.0721,102,70.032258
24.702879,18,70.032451
-1.7811451,18,70.032631
1.7132862,18,70.032813
40.550594,18,70.033059
179.82272,18,70.033288
161.00266,93,70.109823
-22.80749,93,70.110281
-23.424305,93,70.110571
-38.53013,93,70.110854
-981.0886,93,70.111061
261.5109,52,70.311173
-22.428364,52,70.311803
-22.041775,52,70.312406
81.50472,52,70.312649
-547.2347,52,70.312907
198.23315,10,70.487371
26.484797,10,70.487772
1.3712606,10,70.488061
15.127086,10,70.488275
-10.166727,10,70.488477
130.85463,214,70.58222
-30.647078,214,70.582577
189.19983,214,70.582892
401.07312,214,70.583273
-3040.6501,214,70.583573
-31.824799,53,70.656969
116.67129,53,70.657366
92.50336,53,70.657591
84.632,53,70.657794
-285.1596,53,70.657986
75.27992,42,72.68013
-36.52387,42,72.682769
-29.1745,42,72.683065
41.4348,42,72.683318
-144.88425,42,72.683522
20.373507,18,72.72698
-17.517042,18,72.727349
16.688313,18,72.727596
106.76164,18,72.727796
-128.98407,18,72.727973
4.415224,20,72.883406
24.231796,20,72.883796
20.461157,20,72.884078
22.219362,20,72.884282
174.20343,20,72.884457
-91.136086,116,73.113085
-27.739017,116,73.113449
-90.735794,116,73.113725
54.855087,116,73.11394
-1598.0027,116,73.114111
55.31883,17,73.150531
36.95912,17,73.150874
21.07488,17,73.151088
28.504402,17,73.151261
141.21951,17,73.151416
79.159775,2,73.151597
14.666259,2,73.151746
0.7904383,2,73.151945
-2.1067724,2,73.152176
-1.6929963,2,73.152342
-22.810654,43,73.181216
80.185394,43,73.181508
-19.934298,43,73.181761
93.37105,43,73.181964
-688.37195,43,73.182126
54.161873,82,73.281054
220.55167,82,73.281427
161.91873,82,73.28165
166.685,82,73.281812
-505.7878,82,73.281966
-11.985424,18,73.531009
22.905842,18,73.531356
31.839668,18,73.531577
80.68656,18,73.531722
110.02686,18,73.531856
0.15585978,36,73.680731
106.55031,36,73.681163
31.808674,36,73.681371
69.526764,36,73.681539
-406.4774,36,73.681705
-8.586389,13,73.712568
18.320747,13,73.712922
21.71787,13,73.713187
138.22083,13,73.713404
-411.5663,13,73.713575
-0.51567584,5,75.766689
11.734515,5,75.767265
103.9172,5,75.767652
9.537741,5,75.767941
-29.793186,5,75.768215
15.336094,4,75.854832
12.747201,4,75.855217
5.8774505,4,75.855506
105.94774,4,75.855799
-2.675808,4,75.856036
-6.133046,53,75.916213
186.61009,53,75.916752
62.43616,53,75.917215
-33.81816,53,75.917616
-1087.0569,53,75.918091
178.55304,250,76.126514
681.64435,250,76.127012
345.05466,250,76.127232
124.64052,250,76.12741
-4826.5483,250,76.127596
-25.458084,23,76.236673
150.56705,23,76.237075
78.21604,23,76.237329
-23.720253,23,76.23754
-43.09576,23,76.237737
-23.44938,45,76.332079
19.27654,45,76.332506
-19.059698,45,76.332793
249.81062,45,76.333007
-318.4238,45,76.333276
74.31049,10,76.379352
-1.1204672,10,76.379729
6.594668,10,76.37998
97.34989,10,76.380199
4.6029115,10,76.380383
-82.703926,87,76.3999
107.42371,87,76.401074
240.60132,87,76.401492
191.87143,87,76.401837
-718.6421,87,76.402168
-0.38658428,2,76.436551
2.7617183,2,76.442322
86.549286,2,76.446282
2.9003143,2,76.450441
-9.909772,2,76.455882
-1.5357698,47,78.114447
88.69497,47,78.114866
88.45325,47,78.1151
168.11124,47,78.115297
-889.28577,47,78.115535
135.18748,31,78.477192
49.726013,31,78.477625
58.335285,31,78.477883
53.03779,31,78.47811
-419.18964,31,78.478329
355.17545,155,78.537936
-12.748126,155,78.538338
389.36456,155,78.538654
360.42624,155,78.538906
-1127.3734,155,78.539109
-28.691456,58,78.573389
197.60934,58,78.573778
-31.624695,58,78.57406
-34.079082,58,78.574304
-70.131546,58,78.574757
1.9621391,2,78.575067
75.06687,2,78.575334
-1.5501947,2,78.575538
1.1980339,2,78.575729
-3.8090012,2,78.575967
-18.499298,47,78.629163
172.32231,47,78.629513
-9.511401,47,78.629713
121.96144,47,78.629885
-314.62207,47,78.630055
226.68431,168,78.810164
-24.521858,168,78.810992
-28.729904,168,78.811429
558.2981,168,78.811769
-2655.3838,168,78.812169
-20.237808,56,79.001224
96.42934,56,79.001901
110.38343,56,79.002228
241.44563,56,79.002534
-693.07086,56,79.002888
-6.9081674,32,79.089268
60.115685,32,79.089719
115.23471,32,79.090267
142.90004,32,79.090801
-254.71547,32,79.09138
13.968061,5,79.168567
128.92958,5,79.169153
-0.9252224,5,79.169597
3.4709277,5,79.16994
-4.086426,5,79.170243
-15.560917,44,79.187637
100.91114,44,79.188182
109.58223,44,79.188627
76.35196,44,79.189221
141.91263,44,79.190194
-6.5601096,9,79.311424
13.96192,9,79.31205
85.68376,9,79.312423
-1.6401802,9,79.312732
-11.4917755,9,79.313132
137.792,242,79.348369
209.46147,242,79.348851
300.10733,242,79.349142
524.39734,242,79.349383
-3005.115,242,79.349611
1.6412355,88,79.349837
97.02455,88,79.350183
-45.760044,88,79.350579
-38.33984,88,79.35099
-2309.7473,88,79.351274
100.91074,26,79.413831
43.813507,26,79.41427
-14.365592,26,79.414649
50.303528,26,79.414988
-509.05484,26,79.415304
-4.411442,5,79.432834
-5.1047845,5,79.433271
106.0779,5,79.433594
-5.068197,5,79.433888
19.097591,5,79.434227
15.666275,41,79.466167
-0.19100714,41,79.466818
-16.259882,41,79.46727
97.07335,41,79.467655
-386.80008,41,79.468026
-9.807933,11,79.497818
119.244835,11,79.498162
-10.975041,11,79.498474
-7.365986,11,79.49886
-240.06746,11,79.499351
253.01633,67,79.644912
-22.90248,67,79.645554
-20.546593,67,79.645961
158.3075,67,79.646335
-327.97568,67,79.64679
-27.762625,70,79.752971
119.79585,70,79.753408
-17.441597,70,79.753676
209.50348,70,79.753911
-1277.0011,70,79.75414
-2.716166,44,79.872959
134.9374,44,79.873523
81.66569,44,79.874022
220.33003,44,79.874527
-732.7559,44,79.874921
-28.146408,31,79.936639
-26.181053,31,79.937056
-24.384315,31,79.93743
61.65481,31,79.93781
173.29669,31,79.938148
-19.441198,42,79.997416
-36.809383,42,79.997897
23.553461,42,79.99836
64.01532,42,79.998728
-835.11127,42,79.99999
115.45626,36,82.03017
-33.908714,36,82.030578
-31.555595,36,82.030907
46.7343,36,82.031185
-622.0901,36,82.031436
96.22051,59,82.047858
109.28081,59,82.048245
-27.00072,59,82.048515
87.87209,59,82.048708
-810.45575,59,82.048882
116.37044,55,82.27049
-17.411245,55,82.271775
53.68298,55,82.280798
151.19382,55,82.282943
-797.4464,55,82.284585
18.775772,14,82.693326
-2.1374636,14,82.694081
6.3190413,14,82.694787
100.84533,14,82.700441
26.046175,14,82.701448
-59.532257,67,83.452275
7.962326,67,83.454955
-57.17118,67,83.456215
-6.8310103,67,83.457184
-639.34515,67,83.458205
-28.840942,49,83.687674
38.85832,49,83.688718
-33.589836,49,83.689067
200.82043,49,83.68954
-391.68396,49,83.689819
-29.511532,78,83.822132
98.5027,78,83.830974
126.38258,78,83.843337
206.76184,78,83.852967
-581.0055,78,83.86192
103.17366,27,84.172643
71.61107,27,84.181068
-16.460537,27,84.189086
45.946285,27,84.195191
86.647224,27,84.209002
92.83739,3,84.303052
3.641663,3,84.322325
2.021572,3,84.336735
7.1695275,3,84.337696
-9.792934,3,84.338762
117.58305,18,84.776113
-2.5468838,18,84.776525
22.365335,18,84.776846
46.456253,18,84.777124
67.787605,18,84.777375
-14.588677,142,84.984142
350.99158,142,84.984531
218.2128,142,84.9848
23.402206,142,84.985002
-398.41022,142,84.985199
-18.628113,39,84.98539
226.83337,39,84.985568
106.67338,39,84.985774
56.613697,39,84.986018
-588.73834,39,84.98626
-0.60794395,4,85.093914
87.444,4,85.094579
7.765136,4,85.095043
12.105259,4,85.095428
1.2883286,4,85.095713
-73.250145,123,85.239326
64.408936,123,85.242446
-80.71933,123,85.246634
342.8992,123,85.252606
-929.32983,123,85.256606
502.6806,165,85.410967
84.57471,165,85.411303
38.09665,165,85.411574
112.75338,165,85.411826
-3538.419,165,85.412049
-11.060571,21,85.438401
56.42296,21,85.438743
132.29166,21,85.438948
-10.119788,21,85.439127
-113.85794,21,85.439301
88.849686,111,85.470387
148.47722,111,85.470754
-89.57223,111,85.471043
133.66864,111,85.471242
-2740.7566,111,85.471429
62.763916,64,87.369969
29.811882,64,87.370368
35.913483,64,87.370646
151.64905,64,87.370952
182.74594,64,87.371259
139.18277,48,87.486299
144.21478,48,87.488327
12.951309,48,87.488806
107.15018,48,87.491451
-584.59186,48,87.491867
14.411895,11,87.515351
21.539923,11,87.517249
82.5631,11,87.51762
28.359447,11,87.519041
-30.742088,11,87.519441
-1.3330531,2,87.557667
4.446807,2,87.559295
21.095312,2,87.573234
3.5664122,2,87.577042
116.92467,2,87.577755
-13.932919,21,87.772712
36.742374,21,87.773115
-9.801625,21,87.773484
40.837887,21,87.773833
162.91791,21,87.775841
-41.32107,88,87.841712
-32.24313,88,87.842483
-80.424126,88,87.843593
-55.688267,88,87.844038
-1647.136,88,87.844949
9.09226,14,87.910159
26.11748,14,87.91449
99.46387,14,87.918486
33.6967,14,87.922503
-179.41496,14,87.92655
6.584526,11,88.091874
137.26285,11,88.092418
0.80341446,11,88.092854
2.9479628,11,88.093221
-126.79686,11,88.093559
-17.455854,25,88.231717
114.51457,25,88.232481
4.5702763,25,88.234119
6.4894695,25,88.234535
-187.37695,25,88.235027
-17.316936,65,88.262444
122.4362,65,88.264246
143.72491,65,88.264603
291.68912,65,88.264926
-366.32907,65,88.265299
-8.258969,21,88.295713
64.44343,21,88.296157
-11.556637,21,88.296507
99.08424,21,88.296868
-440.981,21,88.297195
-2.0035048,8,88.409586
8.2029505,8,88.411793
-5.936515,8,88.412276
104.15906,8,88.412752
-129.06758,8,88.413167
47.661037,10,88.554846
20.909166,10,88.555347
-3.3597803,10,88.555696
101.683,10,88.555986
20.488262,10,88.556267
241.16829,67,88.705737
105.176094,67,88.706201
95.59498,67,88.710759
187.26564,67,88.711278
-400.28958,67,88.711663
-38.66229,85,88.766301
-55.833042,85,88.766806
-84.42886,85,88.767236
169.1149,85,88.767682
-1555.1932,85,88.76809
66.649185,40,88.817417
56.84423,40,88.818054
82.93371,40,88.820059
-3.140306,40,88.820802
-1.9210572,40,88.821213
-2.9053473,43,88.898539
148.46123,43,88.900927
169.15599,43,88.90129
77.13031,43,88.901608
-600.1086,43,88.901917
-16.072624,21,89.095172
-22.488054,21,89.095627
-28.255682,21,89.096041
-22.804998,21,89.096392
60.48595,21,89.096738
54.095203,26,89.114327
-0.9932356,26,89.116374
9.778873,26,89.116707
154.57352,26,89.117144
-699.64453,26,89.11753
96.300476,21,89.213079
31.414307,21,89.213601
44.220257,21,89.213996
39.24291,21,89.214389
-57.636467,21,89.214765
60.365456,19,89.369751
6.931428,19,89.371571
-4.665435,19,89.371951
33.14242,19,89.372293
190.12634,19,89.372624
-7.7998095,123,89.404725
58.3334,123,89.405155
-107.35637,123,89.40718
-25.691942,123,89.407939
-1513.5375,123,89.408316
148.54309,141,89.467784
232.12567,141,89.468306
213.01514,141,89.468706
494.72937,141,89.4691
-711.7505,141,89.46948
-11.945532,25,91.304833
52.807465,25,91.305283
50.93625,25,91.30561
134.01443,25,91.305907
-415.85208,25,91.30615
2.5364726,3,91.350122
113.6521,3,91.350466
5.7246914,3,91.350735
20.062056,3,91.350935
-0.32792854,3,91.351145
91.62219,82,91.508939
147.24347,82,91.509354
129.06827,82,91.509629
259.17255,82,91.509863
-1263.4142,82,91.510098
47.299915,27,91.528026
2.5688207,27,91.528567
-0.6718552,27,91.528859
184.49991,27,91.52918
-121.44181,27,91.529472
-117.34239,116,91.547701
-72.58785,116,91.548052
-93.00769,116,91.548303
-20.648304,116,91.548523
-2468.0413,116,91.548737
-3.806468,16,91.604976
25.056543,16,91.605386
33.459225,16,91.605724
124.29007,16,91.606042
-117.69097,16,91.606259
126.31775,6,91.622248
-1.7294095,6,91.622632
-4.504184,6,91.622895
6.589095,6,91.623089
-6.6849656,6,91.623279
-9.117028,12,91.695573
104.962425,12,91.695935
-2.4141905,12,91.696155
21.689234,12,91.69635
-116.40384,12,91.696572
-6.7683873,11,91.711768
-5.1030965,11,91.712111
-4.3801856,11,91.712359
-7.31861,11,91.712573
183.73108,11,91.712809
73.53766,2,91.731241
3.732662,2,91.731627
0.3430496,2,91.731895
5.106479,2,91.732146
3.3488317,2,91.732426
-11.0094385,78,91.732652
136.52151,78,91.732906
18.173801,78,91.733121
-26.030218,78,91.733332
-958.0237,78,91.733541
13.098618,4,91.790836
19.753298,4,91.791241
90.16455,4,91.791532
-1.1031003,4,91.791733
-9.200854,4,91.791917
-8.487624,12,91.792099
17.66317,12,91.792278
92.56496,12,91.792457
13.248366,12,91.792631
-152.84256,12,91.792806
-3.4247346,11,91.886986
15.952496,11,91.887356
-5.243759,11,91.887567
22.1064,11,91.887777
143.94092,11,91.887999
26.50203,71,91.8882
34.85052,71,91.888413
170.72998,71,91.888728
9.379825,71,91.888951
-1904.2281,71,91.889144
103.42772,4,91.942232
1.7677859,4,91.942599
2.257763,4,91.942822
2.4209132,4,91.942997
-8.548935,4,91.943173
-38.135086,57,92.052861
42.976498,57,92.053315
-37.813255,57,92.053677
121.73303,57,92.053952
-1339.7815,57,92.054196
-6.9093623,24,92.118706
128.75534,24,92.119117
-21.418043,24,92.119341
-6.344319,24,92.119511
-370.65396,24,92.119775
152.23671,14,92.135344
7.6239614,14,92.135714
8.504168,14,92.135988
5.7364726,14,92.136176
27.48845,14,92.13656
-10.776574,19,92.153422
36.92899,19,92.153765
28.20854,19,92.154048
62.032528,19,92.154268
121.56134,19,92.154545
123.85303,8,92.246789
-7.1620564,8,92.247192
-4.395496,8,92.247431
-5.6933713,8,92.247674
-34.473145,8,92.247918
113.277,47,92.28812
1.2753848,47,92.288517
70.91593,47,92.288745
230.33705,47,92.288946
-212.28783,47,92.289185
-20.685368,25,92.449155
72.50972,25,92.449868
194.8352,25,92.450497
55.02701,25,92.450994
-118.48772,25,92.45147
-29.528254,27,92.498613
33.774757,27,92.499239
-34.097313,27,92.499863
131.31369,27,92.500369
-316.99933,27,92.500734
122.6106,6,92.573529
17.541607,6,92.57403
3.9524121,6,92.574358
15.430848,6,92.574636
-11.696169,6,92.57493
1.089603,61,92.606786
100.302895,61,92.607559
112.45326,61,92.608018
193.31342,61,92.608393
-1322.646,61,92.608751
-10.870042,15,92.652782
102.52299,15,92.65331
18.111681,15,92.653704
-13.175018,15,92.653993
25.58998,15,92.654269
0.051008154,5,92.680076
8.066106,5,92.680541
61.637413,5,92.68091
97.1711,5,92.68126
14.146926,5,92.681524
-20.71624,55,92.783099
-12.483365,55,92.783694
-30.821585,55,92.784096
188.9125,55,92.784439
-1698.8219,55,92.784796
103.11376,39,92.800709
55.81113,39,92.801149
14.537138,39,92.801461
169.06293,39,92.801956
-211.57887,39,92.802297
-9.781771,12,92.842242
11.316516,12,92.84286
11.687563,12,92.84321
102.639,12,92.843483
-260.81094,12,92.843722
