#{"t_start": 1766258973.9258404, "env_id": "None"}
r,l,t
15.524651,5,270.244487
100.62706,5,270.244855
4.4756155,5,270.245138
4.8258696,5,270.24542
0.6786028,8,270.296124
185.15201,8,270.296609
10.005517,8,270.296976
29.570282,8,270.297292
-32.42228,8,270.297605
17.397636,4,270.317559
2.9452622,4,270.318185
108.283844,4,270.318554
3.9047282,4,270.318869
13.531025,4,270.319126
-0.32453543,3,270.350205
4.8341494,3,270.350747
95.21474,3,270.351079
6.3319807,3,270.35135
-9.68837,3,270.351676
25.49813,17,270.383734
-3.3914247,17,270.384194
102.49037,17,270.38448
-7.670402,17,270.384734
111.4933,17,270.384981
51.71566,38,270.430509
76.01371,38,270.431085
66.695335,38,270.431549
249.49985,38,270.432031
-25.323378,38,270.432431
3.1864161,9,270.462019
9.902064,9,270.462465
4.676179,9,270.462854
10.964575,9,270.463286
158.07983,9,270.463657
113.34459,19,270.464137
23.604918,19,270.464507
28.763994,19,270.464882
-18.518112,19,270.465217
2.2071724,19,270.465476
23.058014,2,270.495413
87.96361,2,270.495938
3.6509094,2,270.49632
3.640506,2,270.496664
-4.5360165,2,270.497097
6.8601174,5,270.517523
7.76796,5,270.518154
17.82258,5,270.518567
97.034775,5,270.519031
17.459085,5,270.51934
-3.2038126,12,270.553234
16.671892,12,270.553858
66.39739,12,270.554229
63.09712,12,270.554658
135.49829,12,270.555017
143.8786,27,270.555325
26.374325,27,270.555584
28.097963,27,270.555897
-23.027422,27,270.556289
-12.506445,27,270.5568
-29.62956,29,284.69377
47.587795,29,284.694391
76.22767,29,284.694743
-16.163622,29,284.6951
-52.580177,29,284.695427
4.0372124,54,284.732661
244.76096,54,284.733307
151.42903,54,284.733812
113.55511,54,284.7342
-129.35399,54,284.734571
31.749487,14,284.753001
21.902306,14,284.75577
89.0941,14,284.756215
111.70165,14,284.756578
-0.7303852,14,284.7569
10.683566,13,284.774827
79.43237,13,284.775544
48.238174,13,284.776136
-5.7903895,13,284.776681
112.019005,13,284.777144
-5.667728,6,284.852075
4.434889,6,284.852566
88.356895,6,284.852939
9.597006,6,284.853369
-149.6398,6,284.85385
24.250101,20,284.854405
115.68438,20,284.854814
21.49432,20,284.855149
26.020107,20,284.855404
11.337536,20,284.855695
101.871,9,285.008882
11.257749,9,285.009441
20.202398,9,285.009734
10.901044,9,285.010033
2.015792,9,285.010335
20.70684,31,285.010751
161.30836,31,285.011256
82.96101,31,285.011812
39.172626,31,285.012151
14.660436,31,285.012595
70.04992,13,285.013056
147.77087,13,285.013668
55.378307,13,285.014214
0.52570724,13,285.014665
37.179146,13,285.01514
-0.4377303,10,285.03115
102.05528,10,285.031704
81.55317,10,285.032063
15.310818,10,285.032329
7.370915,10,285.032668
5.6493983,3,285.076415
31.907242,3,285.077433
12.119441,3,285.078051
5.718644,3,285.078536
124.85777,3,285.078965
-2.397169,3,285.079595
3.5748124,3,285.080173
91.639885,3,285.080747
-3.1736047,3,285.081276
8.136824,3,285.081786
90.68925,5,285.172251
8.952475,5,285.172983
10.935338,5,285.173659
-1.0787683,5,285.174204
-7.7938795,5,285.174678
-9.75598,25,285.175056
62.34935,25,285.175656
68.07942,25,285.176234
46.47644,25,285.1767
-234.90933,25,285.177104
2.6388178,37,285.239843
96.4293,37,285.240562
147.45091,37,285.241106
84.21685,37,285.241688
96.96015,37,285.242316
87.64215,49,285.289437
40.307606,49,285.290129
105.19393,49,285.290559
-9.686623,49,285.290941
99.47097,49,285.291275
90.63263,28,285.313376
156.29648,28,285.314068
56.528587,28,285.314687
57.51166,28,285.315201
-35.263805,28,285.315645
0.8481776,5,285.368932
23.633549,5,285.369911
6.3826294,5,285.370474
92.80073,5,285.370981
-21.195713,5,285.371534
-1.9336004,4,285.454604
6.8409147,4,285.45532
90.36548,4,285.455874
5.604331,4,285.456399
15.215545,4,285.456824
-12.863958,20,285.479455
29.187992,20,285.480034
31.079546,20,285.48038
30.645977,20,285.48067
152.8446,20,285.480987
93.59872,9,285.501197
-8.487558,9,285.501801
12.391407,9,285.50229
-9.680017,9,285.502729
21.768616,9,285.503124
24.99299,20,285.525102
41.10201,20,285.525713
126.84823,20,285.526353
100.1849,20,285.526914
143.99028,20,285.527403
-1.5320449,17,285.565004
40.482952,17,285.565728
91.029335,17,285.566199
108.08242,17,285.566642
-5.0539746,17,285.567016
98.10209,5,285.591044
9.152073,5,285.591589
10.174732,5,285.592113
14.30811,5,285.592465
1.8913934,5,285.59283
45.95942,26,285.593215
46.74993,26,285.593614
82.14029,26,285.594027
-0.40044188,26,285.594398
75.46658,26,285.594801
-0.7758744,18,285.595184
29.58825,18,285.595755
65.48543,18,285.5961
-0.7444055,18,285.596478
150.09354,18,285.59705
-0.72477925,16,285.811005
29.132208,16,285.811739
31.52901,16,285.812234
28.226982,16,285.812665
183.3124,16,285.813148
98.435036,12,285.8404
26.859102,12,285.84115
59.63855,12,285.841693
-11.077512,12,285.842191
35.6196,12,285.842597
10.485175,17,285.893372
-22.675875,17,285.894131
26.904049,17,285.894623
-19.387493,17,285.895022
110.74269,17,285.895461
79.21288,2,285.935703
-2.105095,2,285.936294
-1.5576615,2,285.936724
-1.4313502,2,285.93706
-2.0076942,2,285.937394
84.90441,17,285.971123
131.8742,17,285.971675
35.076797,17,285.972158
55.58863,17,285.972566
64.5312,17,285.973042
-8.503318,22,286.061265
45.837963,22,286.061713
34.48837,22,286.066966
37.808716,22,286.067468
172.9485,22,286.067872
-2.728788,12,286.095051
109.94618,12,286.095606
25.728579,12,286.095951
-2.6893804,12,286.096353
-39.903595,12,286.096776
47.51157,35,286.097062
132.85944,35,286.097326
129.65471,35,286.097585
67.67187,35,286.097805
-285.7003,35,286.098031
9.131933,4,286.15381
20.090015,4,286.154379
13.525442,4,286.154829
0.1412766,4,286.155225
133.93753,4,286.155633
4.3175,18,286.195832
38.335693,18,286.196394
87.01283,18,286.196865
36.79928,18,286.197164
115.933754,18,286.197443
40.19179,13,286.197832
-7.0153136,13,286.198215
67.64527,13,286.19856
2.1938996,13,286.198912
141.5639,13,286.199194
-16.966385,29,286.217984
57.1353,29,286.218474
123.02041,29,286.21879
96.21805,29,286.219124
-44.58847,29,286.219428
73.59468,37,286.295389
80.24596,37,286.295908
120.04503,37,286.296326
97.0355,37,286.296873
160.5173,37,286.297373
129.53229,12,286.316962
28.080507,12,286.317502
27.131845,12,286.317879
7.5698667,12,286.318168
-32.775177,12,286.318523
10.547554,9,286.319027
24.31308,9,286.319378
25.805902,9,286.319751
10.352462,9,286.320038
125.14018,9,286.320341
85.19638,10,286.36547
12.5851145,10,286.366012
20.54008,10,286.366361
-5.9089255,10,286.366765
-55.411694,10,286.367075
81.16776,4,286.367402
4.725731,4,286.367908
7.0005956,4,286.368506
3.9497986,4,286.369026
4.5515404,4,286.369452
-12.356648,18,286.508795
150.1857,18,286.509407
103.72379,18,286.509794
31.589787,18,286.510112
-41.046165,18,286.510481
37.869534,25,286.53287
28.949965,25,286.533594
55.307247,25,286.53405
52.493523,25,286.53436
58.54045,25,286.53465
49.2746,33,286.567959
78.465126,33,286.568532
64.75872,33,286.568965
-31.442583,33,286.569313
28.125343,33,286.569598
77.34662,23,286.594832
72.24536,23,286.595442
-1.6001322,23,286.595769
-13.899237,23,286.596047
5.3029065,23,286.59631
-13.902265,16,286.596569
15.328213,16,286.596812
37.009487,16,286.597068
-12.655046,16,286.597329
66.4494,16,286.597567
39.873985,21,286.727084
50.34636,21,286.727827
126.04938,21,286.728313
1.5553231,21,286.728678
112.13216,21,286.729093
-2.7095668,10,286.755633
112.25804,10,286.756268
14.652435,10,286.756702
15.237484,10,286.757042
-124.64567,10,286.757515
25.038267,21,286.809877
25.418516,21,286.810405
87.74144,21,286.810793
22.281656,21,286.811137
-102.7491,21,286.811452
1.1611253,8,286.811806
107.81046,8,286.812157
18.379581,8,286.812526
-1.3826851,8,286.812902
-24.993008,8,286.813197
11.341688,6,286.897479
15.876513,6,286.898143
123.975555,6,286.898562
16.660461,6,286.898906
-1.4651661,6,286.899219
10.780882,27,286.946245
34.74715,27,286.946949
39.28552,27,286.947552
40.300625,27,286.948
210.73569,27,286.948609
102.154434,8,286.989383
11.39007,8,286.989908
53.80599,8,286.990351
12.2276,8,286.990735
-30.748262,8,286.991017
98.01097,24,287.132228
-8.63912,24,287.132758
46.35974,24,287.133177
-12.622517,24,287.133572
191.8873,24,287.133996
129.65193,26,287.134315
41.773357,26,287.134699
170.37184,26,287.135077
135.10808,26,287.135524
-3.3534164,26,287.135864
40.860928,20,287.186492
84.21046,20,287.187094
180.521,20,287.187563
-15.005691,20,287.187957
-53.589855,20,287.188278
-5.3679004,19,287.22809
34.438793,19,287.229108
56.36694,19,287.230579
3.6944165,19,287.231244
111.81968,19,287.231839
-2.3459811,3,287.257727
4.9148064,3,287.258455
106.57863,3,287.259026
-0.28824532,3,287.25941
5.015676,3,287.259737
12.58695,8,307.310864
35.79319,8,307.311506
86.09773,8,307.312027
-7.973135,8,307.312464
-7.7241697,8,307.312956
23.58127,8,307.313437
6.1612806,8,307.313813
92.308685,8,307.314217
6.20623,8,307.314681
47.298454,8,307.315089
-8.354456,20,307.336806
31.930658,20,307.339792
133.36972,20,307.340253
117.28549,20,307.340638
81.45827,20,307.341036
50.897232,21,307.438512
39.40114,21,307.439183
11.335346,21,307.439597
78.869484,21,307.439899
114.30431,21,307.44017
56.09079,24,307.467544
77.473595,24,307.468027
-10.023258,24,307.468316
20.962837,24,307.468556
150.1711,24,307.468824
5.689806,10,307.469068
100.923836,10,307.469323
19.173546,10,307.469542
0.7045512,10,307.469756
2.0538917,10,307.469969
-3.540501,7,307.488296
112.8017,7,307.488758
11.540344,7,307.489114
11.383519,7,307.489494
35.059628,7,307.489865
24.594769,8,307.490199
0.52649057,8,307.490518
19.193502,8,307.490786
0.6388204,8,307.491046
155.15808,8,307.491508
29.62165,16,307.659946
21.23115,16,307.660619
102.18779,16,307.661095
19.133356,16,307.661479
82.51506,16,307.661854
-1.4518213,10,307.689965
12.817585,10,307.690696
-3.6903543,10,307.691161
-10.048065,10,307.691596
168.21323,10,307.69191
184.0285,11,307.692329
14.668198,11,307.692777
2.1289732,11,307.693361
14.760537,11,307.693848
2.7813344,11,307.694198
-4.376655,10,307.728453
18.786777,10,307.72945
13.566734,10,307.729995
16.23159,10,307.7305
137.88007,10,307.730951
123.65442,12,307.773016
66.350105,12,307.774209
17.470028,12,307.775187
0.52838725,12,307.776388
-30.325817,12,307.777447
3.900392,3,307.778714
92.36702,3,307.78002
4.994577,3,307.780982
2.3382132,3,307.781729
4.157317,3,307.782359
133.11201,51,307.802492
-7.3159294,51,307.803101
55.767685,51,307.803346
66.125725,51,307.803626
0.78321505,51,307.803942
0.12312156,5,307.873873
88.553955,5,307.87458
2.1307557,5,307.874946
5.701973,5,307.875223
-18.472565,5,307.875485
31.241728,19,307.931734
-8.3176775,19,307.932433
30.67702,19,307.932755
34.83513,19,307.933053
118.93875,19,307.933414
16.522179,11,307.955748
96.17273,11,307.956401
-8.293438,11,307.956862
18.357702,11,307.957423
20.758583,11,307.957985
-8.803435,10,307.981477
36.599937,10,307.982021
30.282227,10,307.982385
99.54521,10,307.982674
-104.147766,10,307.982925
15.556255,12,308.009374
29.290781,12,308.010075
23.290394,12,308.010623
28.676832,12,308.01124
134.14343,12,308.01178
15.341392,8,308.044137
23.991343,8,308.044697
14.583207,8,308.045066
124.78006,8,308.045331
-7.6237655,8,308.045576
100.567955,10,308.132807
-9.783958,10,308.133374
61.841457,10,308.133707
-10.884215,10,308.134106
58.721703,10,308.134454
-9.831818,22,308.172633
97.76619,22,308.173172
47.936314,22,308.173638
45.708733,22,308.17419
232.99393,22,308.174734
13.185768,7,308.175252
20.81319,7,308.17576
53.00258,7,308.176104
17.013212,7,308.176609
115.59092,7,308.176932
32.254246,43,308.177375
193.9643,43,308.177683
105.64281,43,308.178083
54.0835,43,308.178439
-87.38392,43,308.178775
87.13054,20,308.200674
3.0267541,20,308.201336
21.265085,20,308.201778
0.53456235,20,308.202091
182.40338,20,308.202352
9.339553,16,308.30062
118.42758,16,308.301207
103.69292,16,308.301605
110.11457,16,308.301955
24.331596,16,308.302265
17.710396,7,308.322742
12.938696,7,308.32337
15.088922,7,308.323833
43.715816,7,308.324273
127.143326,7,308.324656
12.722161,10,308.34622
-5.62574,10,308.346791
147.3053,10,308.347158
26.181782,10,308.347435
-39.118145,10,308.347907
30.072315,4,308.40153
3.5144598,4,308.402061
30.07768,4,308.402461
36.042847,4,308.402793
132.58109,4,308.403068
122.22928,23,308.42666
41.578896,23,308.427177
6.0034122,23,308.42751
45.83374,23,308.427784
-284.48608,23,308.428032
15.335769,14,308.477194
87.06447,14,308.477659
-15.074425,14,308.480216
-12.520303,14,308.480909
-140.1698,14,308.48149
-11.249772,25,308.511891
109.27821,25,308.512605
71.47663,25,308.51305
58.69026,25,308.513384
-64.24336,25,308.513859
22.81197,16,308.514339
26.89632,16,308.514889
28.01078,16,308.515352
-4.534805,16,308.515873
107.38179,16,308.51635
20.49744,9,308.547133
-9.477986,9,308.547738
12.920729,9,308.548263
56.34436,9,308.548767
130.78142,9,308.549285
-7.5886536,19,308.590494
55.23862,19,308.591327
-10.275084,19,308.591846
-8.05267,19,308.592239
83.02176,19,308.592576
14.694359,8,308.592979
10.337786,8,308.593263
34.593735,8,308.593599
4.537573,8,308.593905
160.9094,8,308.594177
12.666498,9,308.634743
94.02755,9,308.635399
-2.662094,9,308.635826
8.608536,9,308.63613
13.390336,9,308.636399
0.9115803,7,308.681418
14.348021,7,308.682667
100.220825,7,308.68314
15.753567,7,308.683663
15.24472,7,308.684018
39.775375,8,308.725672
-4.354644,8,308.726378
33.263557,8,308.726969
-1.7893689,8,308.727541
156.77109,8,308.728206
-3.147399,12,308.787779
78.77856,12,308.788457
117.79866,12,308.789003
-0.21602519,12,308.789307
-66.62391,12,308.789651
20.579674,11,308.827641
105.11111,11,308.828246
22.270376,11,308.828665
21.737703,11,308.829109
23.261938,11,308.829538
53.235126,13,308.871274
-2.942781,13,308.871966
-11.924155,13,308.872413
-5.551998,13,308.872729
141.56207,13,308.873227
25.348389,11,308.915711
17.30393,11,308.916319
92.79579,11,308.916721
16.794048,11,308.917054
33.591793,11,308.91731
4.2698665,4,308.917651
8.137403,4,308.918041
113.59787,4,308.918339
7.3996572,4,308.918634
5.7748413,4,308.918986
34.945053,19,308.919316
-13.612295,19,308.91965
-4.8824077,19,308.920142
-13.982701,19,308.920499
158.73172,19,308.920823
-3.2344656,6,308.921129
9.741573,6,308.921428
8.433828,6,308.921735
-5.0354567,6,308.921996
143.32712,6,308.922238
-0.32682848,2,308.960279
84.88562,2,308.96089
4.8289957,2,308.96128
4.0188103,2,308.961574
-5.2567067,2,308.961933
40.474873,14,309.013692
-5.481156,14,309.014186
30.35634,14,309.01463
-12.047004,14,309.014972
144.49214,14,309.015272
93.33661,5,309.015541
-0.39333954,5,309.015833
2.9015841,5,309.016115
14.235094,5,309.016465
-30.566551,5,309.016842
47.068787,34,309.038026
26.526432,34,309.038584
42.39829,34,309.038884
-18.626125,34,309.03915
-164.62294,34,309.039405
5.0159755,6,309.039811
6.445058,6,309.040148
97.31745,6,309.040441
16.23647,6,309.040687
24.132853,6,309.040981
27.19498,7,309.162085
5.009387,7,309.162683
23.720657,7,309.163095
4.929648,7,309.163475
152.88321,7,309.164214
148.91054,27,309.185938
47.16332,27,309.186459
-2.126792,27,309.186787
77.17253,27,309.18709
61.182907,27,309.187402
23.81171,20,309.254844
88.37759,20,309.255568
5.572716,20,309.255984
-4.4066916,20,309.256325
-40.663246,20,309.256685
27.954174,13,309.257103
16.398748,13,309.257426
32.21027,13,309.25778
-0.51985157,13,309.25828
155.9308,13,309.258653
97.800156,5,309.277214
62.486465,5,309.277894
33.328022,5,309.278361
35.57507,5,309.278864
22.02641,5,309.279276
13.839697,9,309.338321
15.575657,9,309.338921
34.344658,9,309.339328
14.583477,9,309.339667
142.60333,9,309.340078
12.00393,17,309.366545
35.162045,17,309.367083
61.664833,17,309.367421
45.833317,17,309.367662
144.57419,17,309.368135
8.532165,23,309.413803
56.276314,23,309.414352
81.104805,23,309.414837
61.185818,23,309.415228
46.267365,23,309.415558
-15.44535,25,309.415941
42.35574,25,309.416234
117.38257,25,309.416494
4.7550797,25,309.416749
-36.13858,25,309.41708
13.117942,6,309.470583
14.861123,6,309.471128
13.793508,6,309.471506
104.93909,6,309.471821
-3.399508,6,309.472157
56.672356,25,309.504712
20.946934,25,309.505201
7.35024,25,309.505532
9.030965,25,309.505879
205.43735,25,309.506198
-3.2229831,6,309.526698
29.15438,6,309.527318
104.156525,6,309.527836
9.567325,6,309.528168
9.070124,6,309.528583
5.5961056,5,309.567668
20.959637,5,309.568255
88.42583,5,309.568657
4.589986,5,309.568971
-52.608875,5,309.569231
16.150963,16,309.587994
-8.339092,16,309.588605
160.65897,16,309.589156
-12.399515,16,309.589668
-5.9668865,16,309.590068
-3.0003657,5,309.628203
7.7952633,5,309.628803
136.69408,5,309.629246
30.632095,5,309.629631
6.4047318,5,309.630193
0.109696284,13,309.630777
31.385307,13,309.631214
30.520668,13,309.631833
55.680477,13,309.632288
124.53086,13,309.632714
13.486591,7,309.65399
-6.032096,7,309.654587
81.11842,7,309.655011
-4.4175787,7,309.655471
15.601766,7,309.655893
-2.0982356,2,309.67546
84.63475,2,309.676043
3.073688,2,309.676477
-2.1183763,2,309.676836
-4.838211,2,309.677153
34.89672,16,309.732723
59.96404,16,309.735674
47.878872,16,309.73605
0.017588079,16,309.736404
170.8003,16,309.736654
8.14302,5,309.76342
-1.642043,5,309.7641
-4.4540944,5,309.764583
95.91423,5,309.764993
-7.241968,5,309.765358
8.873451,10,309.787522
85.82187,10,309.790405
8.821436,10,309.791059
8.983716,10,309.791651
-36.097736,10,309.792226
-4.4668155,26,309.811947
10.320445,26,309.815662
-3.6668553,26,309.816043
6.0497494,26,309.816366
127.23684,26,309.816605
35.352776,27,309.854288
56.233154,27,309.854802
-20.595018,27,309.855083
119.01529,27,309.855347
-60.223274,27,309.855567
-2.4247365,4,309.893749
-3.7283478,4,309.894218
92.86157,4,309.894483
-3.3927546,4,309.894709
-47.69457,4,309.894922
-0.9627196,12,309.939587
16.515823,12,309.940103
101.58599,12,309.940476
-4.727447,12,309.940792
6.2218885,12,309.941089
40.825325,16,309.941419
33.53771,16,309.941682
36.92473,16,309.941959
-3.7416377,16,309.942254
68.79876,16,309.942531
-10.032504,15,309.960464
24.886139,15,309.960954
28.166307,15,309.961274
24.907536,15,309.961515
151.02118,15,309.961743
13.385037,9,309.97824
14.282075,9,309.978787
96.01708,9,309.979278
45.725113,9,309.979758
2.9896154,9,309.980085
31.089808,3,326.498875
3.0262046,3,326.499471
98.63942,3,326.500017
2.0944846,3,326.500457
6.311736,3,326.500932
0.16034259,8,326.549583
93.750626,8,326.550474
13.943634,8,326.551126
2.6725073,8,326.551947
50.86094,8,326.552863
72.64843,16,326.553662
90.65462,16,326.554462
-2.5706747,16,326.555237
14.414892,16,326.556229
150.38683,16,326.557091
102.81613,3,326.611407
-0.38216877,3,326.611989
3.1805117,3,326.612468
1.3470283,3,326.61297
-10.450963,3,326.613472
13.17594,12,326.636471
-11.900072,12,326.63719
120.36838,12,326.637623
-10.287386,12,326.637947
-34.30152,12,326.638268
11.397065,7,326.638573
13.114785,7,326.638857
100.90179,7,326.639139
50.513645,7,326.639424
1.0730801,7,326.639702
-8.249139,21,326.639985
18.324078,21,326.640285
-4.7146583,21,326.640651
14.156822,21,326.640998
209.7492,21,326.641354
160.99449,17,326.677337
28.39246,17,326.677999
4.756921,17,326.678402
16.816124,17,326.678741
-195.2541,17,326.679007
35.4488,3,326.698965
-1.3755326,3,326.699638
-2.5398312,3,326.700037
-2.0458093,3,326.700375
124.68889,3,326.700784
23.12794,20,326.765521
-11.210035,20,326.766211
-8.559211,20,326.76679
10.124224,20,326.767251
152.75548,20,326.767656
-10.461912,9,326.817171
17.664915,9,326.817731
2.184103,9,326.818013
-8.033623,9,326.818247
128.98367,9,326.81849
-12.412524,14,326.835825
24.248535,14,326.836361
-12.413267,14,326.836711
-12.30795,14,326.837012
92.531906,14,326.837323
9.112908,8,326.837564
-2.835249,8,326.837793
1.3516707,8,326.83802
1.2691529,8,326.838249
153.02803,8,326.838475
80.889534,22,326.86415
36.1448,22,326.864751
121.61945,22,326.865298
42.123398,22,326.86575
-62.518116,22,326.866181
19.462513,12,326.886796
40.501957,12,326.887531
29.861164,12,326.888068
24.636932,12,326.88843
160.74696,12,326.888731
34.45317,15,326.969211
42.3226,15,326.969744
-2.7588348,15,326.970124
110.178406,15,326.970534
25.833267,15,326.970871
86.65268,11,326.994003
0.07856832,11,326.994699
1.0453634,11,326.995281
-5.8094354,11,326.995614
9.980448,11,326.995923
-10.675365,8,326.996195
34.520554,8,326.996472
-10.681603,8,326.996735
78.50341,8,326.997004
17.563795,8,326.997283
29.055115,2,327.035243
-2.0018592,2,327.035934
82.94765,2,327.0365
28.48173,2,327.036869
1.3328104,2,327.037184
10.132874,12,327.093657
34.24832,12,327.094243
6.2206345,12,327.09457
-3.470158,12,327.094843
123.84124,12,327.095104
34.33455,23,327.116586
14.991991,23,327.117296
48.676468,23,327.117933
-2.3250513,23,327.118595
-313.691,23,327.119207
84.48154,9,327.157246
14.561949,9,327.157893
-6.8738837,9,327.158219
12.71179,9,327.158461
46.195507,9,327.158684
27.151669,16,327.201701
34.803764,16,327.202264
34.41047,16,327.202682
45.225914,16,327.2031
122.87012,16,327.20344
-21.490717,19,327.244896
23.132914,19,327.245728
10.230803,19,327.246357
82.06861,19,327.246964
97.542816,19,327.247496
3.3228495,14,327.273413
-0.58312577,14,327.274094
11.798832,14,327.274559
86.70897,14,327.274909
48.589516,14,327.275216
0.4153431,3,327.331327
-0.7899976,3,327.332113
0.5604943,3,327.332785
80.8249,3,327.333317
-2.0532098,3,327.333888
-1.2502593,2,327.380359
-1.8866198,2,327.381123
3.5909812,2,327.381631
80.466606,2,327.382031
2.5029926,2,327.382492
-14.091377,17,327.450371
24.596989,17,327.451101
-7.934933,17,327.451639
-3.6247373,17,327.45206
150.82639,17,327.452487
-4.8270197,21,327.471993
-3.203379,21,327.47255
-3.996416,21,327.472924
-1.6674161,21,327.473297
234.09993,21,327.473682
177.9119,31,327.496143
-7.919954,31,327.496742
66.08717,31,327.497347
-25.086216,31,327.497908
-197.43758,31,327.498317
32.84508,19,327.517431
-0.18411292,19,327.517971
60.51204,19,327.518363
-11.304094,19,327.518699
43.117546,19,327.519027
3.4310377,14,327.559269
44.19171,14,327.559832
133.14554,14,327.560254
36.33667,14,327.56061
-10.495413,14,327.561024
157.53497,19,327.561538
26.829124,19,327.562039
11.724437,19,327.562571
25.404182,19,327.563062
-45.115334,19,327.563548
90.35918,5,327.564133
4.732961,5,327.564593
-0.28338587,5,327.565186
-3.9901204,5,327.565706
8.183893,5,327.566247
-7.4963655,8,327.628287
3.8412924,8,327.628742
14.406499,8,327.629064
-2.8427448,8,327.629311
152.02954,8,327.629548
94.20387,12,327.629794
-1.9954549,12,327.630035
3.0962822,12,327.630273
-3.133158,12,327.630511
8.457216,12,327.630789
68.281525,22,327.662086
49.01165,22,327.662849
32.906193,22,327.663348
18.978693,22,327.663812
104.81234,22,327.664283
64.93192,9,327.664682
-4.6888947,9,327.66514
34.87509,9,327.665494
38.217278,9,327.665833
112.54571,9,327.666237
-7.3807654,10,327.733737
18.703444,10,327.734392
-10.909247,10,327.734866
183.84213,10,327.73529
-0.97586834,10,327.735719
26.578688,14,327.771357
-4.724768,14,327.772128
36.225815,14,327.772804
-7.2972865,14,327.773472
159.805,14,327.773849
7.5012636,8,327.811537
-0.21586174,8,327.812135
-6.9952617,8,327.812624
-3.9457524,8,327.813069
159.81186,8,327.813459
57.477104,17,327.874412
40.08719,17,327.875057
-2.476022,17,327.875473
125.30234,17,327.875794
-4.5163646,17,327.87612
8.84451,18,327.897136
174.956,18,327.8976
-4.729402,18,327.897971
-5.7204127,18,327.898265
143.03145,18,327.898545
146.14075,12,327.898838
22.44979,12,327.899194
64.68809,12,327.899522
20.981407,12,327.899879
38.940372,12,327.900253
-9.443516,10,327.930953
103.84821,10,327.931457
-12.311155,10,327.931951
105.02815,10,327.932379
13.190836,10,327.93274
80.80163,2,327.933004
3.1902118,2,327.933289
2.409353,2,327.933627
1.8942015,2,327.933976
-0.7975936,2,327.934252
5.6327477,5,327.97089
89.56798,5,327.971457
-2.910375,5,327.971804
24.404785,5,327.972092
-0.5590365,5,327.972457
-11.036509,20,328.014807
32.565063,20,328.015332
48.74375,20,328.015703
-2.055866,20,328.015998
136.63693,20,328.016275
-3.084929,22,328.057536
57.773006,22,328.05816
1.6581575,22,328.058577
-8.146599,22,328.058891
52.487007,22,328.05917
80.877716,17,328.155674
-10.852396,17,328.156411
-7.2244234,17,328.157037
4.705269,17,328.157511
126.95949,17,328.158063
100.47931,5,328.158637
-3.380652,5,328.159283
-1.6866419,5,328.159832
-3.1283317,5,328.160348
8.728495,5,328.160926
99.55101,12,328.180004
25.229467,12,328.180501
24.43694,12,328.181037
16.294697,12,328.181522
129.62517,12,328.181954
107.794235,11,328.201658
25.467787,11,328.20236
0.8177266,11,328.202883
17.37799,11,328.203139
-15.4021015,11,328.203379
64.986694,25,328.28418
-14.391508,25,328.284856
22.217052,25,328.285383
1.2578056,25,328.285826
134.20633,25,328.28634
38.140545,8,328.321421
-3.3932927,8,328.321952
-4.192274,8,328.322392
5.722124,8,328.322819
157.86377,8,328.323415
-9.559678,23,328.361854
70.25625,23,328.36248
16.839838,23,328.362887
3.0325973,23,328.363443
221.78809,23,328.363961
96.50257,10,328.390615
14.235846,10,328.391353
51.806557,10,328.391849
13.948457,10,328.392301
52.430603,10,328.392821
-21.256006,24,328.4418
88.39195,24,328.442509
-9.630122,24,328.442953
28.58968,24,328.443394
155.80789,24,328.443716
91.332855,21,328.4632
3.796327,21,328.463796
-16.6472,21,328.464227
-6.1261787,21,328.464625
-130.74977,21,328.465016
58.8797,5,328.565388
26.25345,5,328.566082
18.664303,5,328.566555
-1.6061361,5,328.566942
138.15869,5,328.567378
49.96988,11,328.567812
11.290889,11,328.568277
3.3582199,11,328.568703
14.081871,11,328.569005
105.36451,11,328.569404
0.29927146,8,328.61584
100.38419,8,328.616544
-0.81259,8,328.616939
13.1874695,8,328.617289
17.169237,8,328.617637
5.371846,4,328.655985
3.091786,4,328.656601
103.43889,4,328.657005
31.737785,4,328.65732
5.0377927,4,328.657743
70.37149,21,328.733217
-2.6263227,21,328.733849
16.855356,21,328.734245
25.602371,21,328.734628
170.62039,21,328.734993
54.247326,26,328.761934
75.80311,26,328.762705
11.688281,26,328.763313
23.762667,26,328.763674
126.25289,26,328.764144
-7.8024225,18,328.764451
34.406437,18,328.764863
5.221694,18,328.765294
13.549877,18,328.765598
138.80705,18,328.765954
6.5184774,3,328.802267
84.41908,3,328.802751
1.4782547,3,328.803067
-0.14541337,3,328.803398
-19.200132,3,328.803664
-7.104281,34,328.87395
78.13699,34,328.874677
4.4809394,34,328.875097
21.642368,34,328.875411
-122.42059,34,328.875702
7.604813,18,328.940591
-2.1441302,18,328.94126
2.857584,18,328.941709
12.978595,18,328.942113
172.22581,18,328.942432
20.425312,9,328.94275
16.524096,9,328.943038
-3.7284582,9,328.94332
-3.8923469,9,328.943591
165.03174,9,328.943857
60.25375,19,329.0139
166.62326,19,329.014585
26.117908,19,329.014967
44.18556,19,329.015351
41.593357,19,329.015683
97.6135,29,329.016181
47.54597,29,329.016757
79.57032,29,329.017223
158.13672,29,329.017674
133.65755,29,329.018047
145.89777,19,329.096999
1.2524322,19,329.100628
61.309586,19,329.101771
61.923645,19,329.102871
